Source,Target,Title,Year,Rhetorics,
BasePaper,2016_49_5,Technology identification of South-South cooperation on Climate change of developing countries: A case of the countries along OBOR,2016,Puse,neutral
BasePaper,2016_12_1,"Survey about citation context analysis: Tasks, techniques, and resources",2016,Puse,positive
BasePaper,2016_21_2,Do Hirsch-type indices behave the same in assessing single publications? An empirical study of 29 bibliometric indicators,2016,Puse,positive
BasePaper,2016_9_7,Recent trends in academic journal growth,2016,Puse,neutral
BasePaper,2016_7_4,Fielding supranationalism: the European Central Bank as a field effect,2016,Puse,positive
BasePaper,2016_23_10,Altmetrics for medical educators,2016,Puse,positive
BasePaper,2016_47_4,How to improve a team's position in the FIFA ranking? A simulation study,2016,Puse,positive
BasePaper,2016_1_2,The natural selection of bad science,2016,Puse,neutral
BasePaper,2016_52_5,Updated page rank of dynamically generated research authors' pages: A new idea,2016,Puse,positive
BasePaper,2016_46_4,A bibliometric analysis of operations research and management science,2016,Puse,neutral
BasePaper,2016_43_5,Expert team finding for review assignment,2016,Puse,positive
BasePaper,2016_31_9,Making Sense of Indices and Impact Numbers: Establishing Leading EGOV Scholars'“Signatures”,2016,Puse,positive
BasePaper,2016_19_6,Why replication studies are essential: learning from failure and success,2016,Puse,negative
BasePaper,2016_26_3,A Bibliographic Analysis and Collaboration Patterns of IEEE Transactions on Intelligent Transportation Systems Between 2000 and 2015,2016,Puse,neutral
BasePaper,2016_42_8,The Ranking of Researchers by Publications and Citations: Using RePEc Data,2016,Puse,positive
BasePaper,2016_55_10,Scholarly Output Graph: A Graphical Article-Level Metric Indicating the Impact of a Scholar's Publications,2016,Puse,positive
BasePaper,2016_29_4,Do first rate scientists work at first rate organizations?,2016,Puse,positive
BasePaper,2016_39_10,How do you write and present research well? 18—Publish and flourish,2016,Puse,positive
BasePaper,2016_26_4,Knowledge dissemination of intimate partner violence intervention studies measured using alternative metrics: results from a scoping review,2016,Puse,neutral
BasePaper,2016_41_3,Assessing Impact of Citation Laureates Using Improved Dimensions of h-index,2016,Puse,positive
BasePaper,2016_62_2,The role of relational capital in knowledge diffusion: Emotional labor research as an example,2016,Puse,positive
BasePaper,2016_26_2,Diabetes management in long-term care: an exploratory study of the current practices and processes to managing frail elderly persons with type 2 diabetes,2016,Puse,neutral
BasePaper,2016_15_1,"Relationships between consumption, publication and impact in French universities in a value perspective: a bibliometric analysis",2016,Puse,positive
BasePaper,2016_14_10,"Characteristics and trends of research on waste-to-energy incineration: a bibliometric analysis, 1999–2015",2016,Puse,negative
BasePaper,2016_32_1,Academic Productivity of Accreditation Council for Graduate Medical Education–Accredited Critical Care Fellowship Program Directors,2016,Puse,neutral
BasePaper,2016_43_3,A perspective on problems and prospects for academic publishing in Geography,2016,Puse,positive
BasePaper,2016_29_5,Predicting citation patterns: defining and determining influence,2016,Puse,positive
BasePaper,2016_54_1,STATE-OF-THE-ART REPORT,2016,Puse,positive
BasePaper,2016_57_9,Absorptive Capacity and Innovation: An Overview of International Scientific Production of Last Twenty-Five Years,2016,Puse,positive
BasePaper,2016_46_10,Is There a Role for Narrative Attributes in Scientific Literature?,2016,Puse,neutral
BasePaper,2016_12_7,The role of research efficiency in the evolution of scientific productivity and impact: An agent-based model,2016,Puse,negative
BasePaper,2016_44_6,The construct validity of the h-index,2016,Puse,positive
BasePaper,2016_17_7,"Measuring research impact: bibliometrics, social media, altmetrics, and the BJGP",2016,Puse,positive
BasePaper,2016_38_10,"Chérifa Boukacem-Zeghmouri, Pascal",2016,Puse,positive
BasePaper,2016_53_6,Measuring the Effect of Topic Drift in Scholarly Networks,2016,Puse,positive
BasePaper,2016_8_5,The next bibliometrics: ALMetrics (Author Level Metrics) and the multiple faces of author impact,2016,Puse,positive
BasePaper,2016_38_2,Image conscious: Visualizing scholarly reputation,2016,Puse,positive
BasePaper,2016_56_10,"Higher education, high-impact research, and world university rankings: A case of India and comparison with China",2016,Puse,positive
BasePaper,2016_8_10,Scientometric Analysis of Scientific Validity of Medical Archives Regarding Other Medical Journals in Bosnia and Herzegovina,2016,Puse,positive
BasePaper,2016_11_7,State of research on public service management: Identifying scientific gaps from a bibliometric study,2016,Puse,positive
BasePaper,2016_47_3,g-index as an improvement of the h-index: A comparative study of prominent Indian scientists.,2016,Puse,positive
BasePaper,2016_39_3,Crowdsourced science: sociotechnical epistemology in the e-research paradigm,2016,Puse,positive
BasePaper,2016_24_1,H-crystal as a Core Structure in Multilayer Weighted Networks,2016,Puse,positive
BasePaper,2016_19_5,"Is there an impending loss of academically productive trauma surgical faculty? An analysis of 4,015 faculty",2016,Puse,neutral
BasePaper,2016_47_8,Analysis of h-index and other bibliometric markers of productivity and repercussion of a selected sample of worldwide emergency medicine researchers,2016,Puse,positive
BasePaper,2016_16_7,"Web of Science, Scopus, and Google Scholar citation rates: a case study of medical physics and biomedical engineering: what gets cited and what doesn't?",2016,Puse,negative
BasePaper,2016_49_9,A bibliometric analysis of the first thirty years of the International Journal of Intelligent Systems,2016,Puse,positive
BasePaper,2016_24_6,An overview of the main Tunisian scientists in Chemistry and Materials Science,2016,Puse,negative
BasePaper,2016_18_9,Ranking authors using fractional counting of citations: An axiomatic approach,2016,Puse,neutral
BasePaper,2016_29_9,Scientific credit diffusion: Researcher level or paper level?,2016,Puse,positive
BasePaper,2016_5_10,Academic research in innovation: a country analysis,2016,Puse,neutral
BasePaper,2016_38_7,The Power to Influence: An Informetric Analysis of the Works of Hope Olson.,2016,Puse,neutral
BasePaper,2016_7_6,What do altmetrics counts mean? A plea for content analyses,2016,Puse,positive
BasePaper,2016_56_4,"Collectively, we need to accelerate Arctic specimen sampling.",2016,Puse,positive
BasePaper,2016_48_3,The Market for Learning,2016,Puse,positive
BasePaper,2016_59_4,Bibliographic database analysis: citation graphs and indirect indicators,2016,Puse,positive
BasePaper,2016_49_6,–Research Assessment,2016,Puse,positive
BasePaper,2016_50_4,"Evaluating innovation investment outcomes of government venture funding: a longitudinal, multi-level, multi-source analysis of small firms in the US",2016,Puse,positive
BasePaper,2016_36_4,Empirical and theoretical consequences of using the Euclidean Index for assessing individual scholarly impact,2016,Puse,positive
BasePaper,2016_45_4,"Fabrício Benevenuto, Alberto",2016,Puse,positive
BasePaper,2016_8_7,A critique of the bucket classification of journals: The ABDC list as an example,2016,Puse,positive
BasePaper,2016_14_7,Beware the impact factor,2016,Puse,positive
BasePaper,2016_13_1,"Career development tips for today's nursing academic: bibliometrics, altmetrics and social media",2016,Puse,positive
BasePaper,2016_55_9,Classification of Serbian texts based on lexical characteristics and multivariate statistical analysis,2016,Puse,positive
BasePaper,2016_53_4,"Publishing in the Surgical Arena; Why, How and Where?",2016,Puse,positive
BasePaper,2016_4_5,Quantifying the life cycle of scholarly articles across fields of economic research,2016,Puse,positive
BasePaper,2016_39_9,Two Decades of Research Collaboration: A Keyword Scopus Evaluation,2016,Puse,positive
BasePaper,2016_14_9,Gazing at the skyline for star scientists,2016,Puse,positive
BasePaper,2016_33_7,The impact of a researcher's structural position on scientific performance: An empirical analysis,2016,Puse,positive
BasePaper,2016_46_9,Identifying important nodes in scientific publications using co-authorship network,2016,Puse,positive
BasePaper,2016_10_2,The evolution of peer review as a basis for scientific publication: directional selection towards a robust discipline?,2016,Puse,positive
BasePaper,2016_40_8,Inquiring the niche determinants of social media websites in dynamically mobile hypercompetitive communication era,2016,Puse,positive
BasePaper,2016_19_9,"Rankings scientists, journals and countries using h-index",2016,Puse,negative
BasePaper,2016_10_10,Bibliometric overview of business & economics research,2016,Puse,positive
BasePaper,2016_57_7,On The Accuarcy of H-index,2016,Puse,positive
BasePaper,2016_22_5,Demographic and Personal Characteristics of Male and Female Chairs in Academic Psychiatry.,2016,Puse,neutral
BasePaper,2016_14_4,An improved approach to identifying key classes in weighted software network,2016,Puse,neutral
BasePaper,2016_26_8,Hirsch index value and variability related to general surgery in a UK deanery,2016,Puse,positive
BasePaper,2016_30_7,All fingers are not equal: Intensity of references in scientific articles,2016,Puse,neutral
BasePaper,2016_16_4,Associations between NIH funding and advanced bibliometric indices among radiological investigators,2016,Puse,positive
BasePaper,2016_55_4,Are women properly represented in scientific publication and research? Interim results from a Spanish case study in Earth Sciences,2016,Puse,neutral
BasePaper,2016_60_6,Bibliometric Index for Academic Leadership,2016,Puse,neutral
BasePaper,2016_38_3,New Definitions and Applications of Year-Based h-indices,2016,Puse,positive
BasePaper,2016_53_1,Introduction to the Special,2016,Puse,positive
BasePaper,2016_46_1,Global pattern of science funding in economics,2016,Puse,neutral
BasePaper,2016_26_7,Research collaboration among Library and Information Science schools in South Africa (1991–2012): an informetrics study,2016,Puse,positive
BasePaper,2016_14_5,Bibliometric analysis of medicine-related publications on poverty (2005–2015),2016,Puse,positive
BasePaper,2016_58_5,The positive association of Association for Academic Surgery membership with academic productivity,2016,Puse,positive
BasePaper,2016_36_2,"Scientometric mapping of veterinary research at Sokoine University of Agriculture, Tanzania",2016,Puse,positive
BasePaper,2016_2_2,Quantifying the evolution of individual scientific impact,2016,Puse,negative
BasePaper,2016_4_10,"Set functions, games and capacities in decision making",2016,Puse,positive
BasePaper,2016_56_8,"A Graph Analytics Framework for Ranking Authors, Papers and Venues",2016,Puse,positive
BasePaper,2016_26_9,Research performance measures and the moderating role of faculty characteristics in epidemiology,2016,Puse,positive
BasePaper,2016_46_8,A commentary on evaluation of the evenness score in next-generation sequencing,2016,Puse,positive
BasePaper,2016_38_4,Measuring field-normalized impact of papers on specific societal groups: An altmetrics study based on Mendeley Data,2016,Puse,positive
BasePaper,2016_13_7,"Assessing global, regional, national and sub–national capacity for public health research: a bibliometric analysis of the Web of ScienceTM in 1996–2010",2016,Puse,positive
BasePaper,2016_9_9,Trends and topics in eye disease research in PubMed from 2010 to 2014,2016,Puse,neutral
BasePaper,2016_3_9,Contribution of Arab countries to pharmaceutical wastewater literature: a bibliometric and comparative analysis of research output,2016,Puse,neutral
BasePaper,2016_42_7,A Decade of Biomedical Research in West Africa (2005–14): A Bibliometric Analysis of the Ten Most Productive Countries in Medline,2016,Puse,positive
BasePaper,2016_44_2,Communication and Measurement of Scientific Information Using Social Media,2016,Puse,positive
BasePaper,2016_53_8,Literature Review of Wine Tourism Research: Bibliometric Analysis (1984–2014),2016,Puse,neutral
BasePaper,2016_55_5,Estimating the partnership ability of Scientometrics journal authors based on WoS from 2001 to 2013 according to ?-index1,2016,Puse,neutral
BasePaper,2016_29_3,Measuring the robustness of the journal h-index with respect to publication and citation values: A Bayesian sensitivity analysis,2016,Puse,positive
BasePaper,2016_48_8,The power of comments: fostering social interactions in microblog networks,2016,Puse,positive
BasePaper,2016_36_10,Moving beyond traditional electronic design automation: Data-driven design of analog circuits,2016,Puse,negative
BasePaper,2016_44_5,Linguistics Unlimited and the need for open access science: An editorial,2016,Puse,positive
BasePaper,2016_27_2,Assessing the bibliometric productivity of forest scientists in Italy,2016,Puse,neutral
BasePaper,2016_32_7,"Innovation capacity in the healthcare sector and historical anchors: examples from the UK, Switzerland and the US",2016,Puse,neutral
BasePaper,2016_60_8,Can Novices Create Alternatives of the Same Quality as Experts?,2016,Puse,positive
BasePaper,2016_13_9,Scientometric Dilemma: Is H-index Adequate for Scientific Validity of Academic's Work?,2016,Puse,positive
BasePaper,2016_10_4,On Modeling and Predicting Individual Paper Citation Count over Time.,2016,Puse,positive
BasePaper,2016_18_4,A validation of the individual annual h-index (hIa): application of the hIa to a qualitatively and quantitatively different sample,2016,Puse,negative
BasePaper,2016_6_7,Surgical trainee research collaboratives in the UK: an observational study of research activity and publication productivity,2016,Puse,positive
BasePaper,2016_10_3,Scientometric analysis: A technical need for medical science researchers either as authors or as peer reviewers,2016,Puse,neutral
BasePaper,2016_33_6,Normalizing the g-index,2016,Puse,negative
BasePaper,2016_43_8,Factors influencing knowledge transfer from faculty to PhD students,2016,Puse,neutral
BasePaper,2016_58_6,MetaScience: An Holistic Approach for Research Modeling.,2016,Puse,positive
BasePaper,2016_12_2,Electronic markets on the impact factor,2016,Puse,neutral
BasePaper,2016_16_6,Evaluating the patenting activities of pharmaceutical research organizations based on new technology indices,2016,Puse,negative
BasePaper,2016_16_5,3c-index: Research contribution across communities as an influence indicator,2016,Puse,positive
BasePaper,2016_37_1,The Publication Output and Impact of various Faculties in Sri Lankan Universities: a Scientometric Assessment and Policy Implications,2016,Puse,positive
BasePaper,2016_1_9,ResearchGate: An effective altmetric indicator for active researchers?,2016,Puse,positive
BasePaper,2016_42_6,Inferring authorship from publications: an axiomatic study,2016,Puse,positive
BasePaper,2016_1_4,The H-index of a network node and its relation to degree and coreness,2016,Puse,positive
BasePaper,2016_41_8,Molecular Similarity Approaches in Chemoinformatics: Early History and Literature Status,2016,Puse,positive
BasePaper,2016_47_2,ECO-labels as a multidimensional research topic: Trends and opportunities,2016,Puse,positive
BasePaper,2016_3_10,A bibliometric analysis of 20 years of research on software product lines,2016,Puse,neutral
BasePaper,2016_9_1,Genetic algorithms and Gaussian Bayesian networks to uncover the predictive core set of bibliometric indices,2016,Puse,neutral
BasePaper,2016_38_6,A bibliometric analysis of 50 years of worldwide research on statistical process control,2016,Puse,negative
BasePaper,2016_31_3,Using Bibliometric Big Data to Analyze Faculty Research Productivity in Health Policy and Management,2016,Puse,neutral
BasePaper,2016_58_8,Scientific output of professors and doctors habilitatus from Medical University of Silesia in Katowice–School of Medicine with Division of Dentistry in Zabrze,2016,Puse,neutral
BasePaper,2016_1_8,Virtual and remote labs in education: A bibliometric analysis,2016,Puse,positive
BasePaper,2016_30_2,Quantifying the impact of research for tenure and promotion in family and consumer sciences,2016,Puse,positive
BasePaper,2016_56_5,Ranking Scholars: A Measure Representation,2016,Puse,neutral
BasePaper,2016_12_5,Simplified Relative Citation Ratio for Static Paper Ranking: UFMG/LATIN at WSDM Cup 2016,2016,Puse,positive
BasePaper,2016_27_1,The transforming power of early career acute care surgery research scholarships on academic productivity,2016,Puse,neutral
BasePaper,2016_5_1,Scientific eminence: Where are the women?,2016,Puse,negative
BasePaper,2016_18_8,Professional competencies and jurisdictional claims in evaluative bibliometrics: The educational mandate of academic librarians,2016,Puse,positive
BasePaper,2016_37_9,Identification and characterization of super-spreaders from voluminous epidemiology data,2016,Puse,negative
BasePaper,2016_52_4,An Exploration of Mendeley Reader and Google Scholar Citation for Analysing Indexed Article,2016,Puse,positive
BasePaper,2016_17_8,Quality in model-driven engineering: a tertiary study,2016,Puse,negative
BasePaper,2016_2_3,Robust ranking of journal quality: An application to economics,2016,Puse,positive
BasePaper,2016_51_5,Do we really need BIBLIO-metrics to evaluate individual researchers?,2016,Puse,positive
BasePaper,2016_32_8,"International conferences on computer system: Analysis of EuroSys, SOSP, and OSDI during 2006-2014",2016,Puse,positive
BasePaper,2016_30_4,An expanding and shifting focus in recent environmental health literature: a quantitative Bibliometric study,2016,Puse,positive
BasePaper,2016_20_5,Scientific Outputs of Guilan University of Medical Sciences in Scopus Database Based on Scientometrics Indicators,2016,Puse,positive
BasePaper,2016_16_2,"A critical review of the development, current hotspots, and future directions of Lake Taihu research from the bibliometrics perspective",2016,Puse,positive
BasePaper,2016_31_4,Constructing conceptual trajectory maps to trace the development of research fields,2016,Puse,positive
BasePaper,2016_42_4,Variation in Citation Based Fractional Counting of Authorship,2016,Puse,positive
BasePaper,2016_32_6,"JPSSM since the beginning: intellectual cornerstones, knowledge structure, and thematic developments",2016,Puse,positive
BasePaper,2016_39_6,Ten simple rules for structuring papers,2016,Puse,negative
BasePaper,2016_59_1,A Bibliometric Assessment of Global Ice Bucket Challenge (Amyotrophic Lateral Sclerosis) Research,2016,Puse,neutral
BasePaper,2016_50_5,Development and implementation of research placement programme for the organisations undergraduate students in the research group.,2016,Puse,positive
BasePaper,2016_19_3,Internal structure and dynamic decisions for coalitions on graphs,2016,Puse,neutral
BasePaper,2016_2_8,Dengue research: a bibliometric analysis of worldwide and Arab publications during 1872–2015,2016,Puse,positive
BasePaper,2016_24_10,Trends in pleural effusion research: a bibliometric analysis from the scopus database,2016,Puse,neutral
BasePaper,2016_18_2,What makes some fisheries references highly cited?,2016,Puse,neutral
BasePaper,2016_25_1,On the Value and Use of Metrics and Rankings: a Position Paper.,2016,Puse,positive
BasePaper,2016_11_3,Pancreatitis: global research activities and gender imbalances: a scientometric approach using density-equalizing mapping,2016,Puse,positive
BasePaper,2016_3_8,The discretised lognormal and hooked power law distributions for complete citation data: Best options for modelling and regression,2016,Puse,positive
BasePaper,2016_51_7,Building an Entrepreneurship Research Record Worthy of Promotion,2016,Puse,neutral
BasePaper,2016_18_5,A novel approach to identify the major research themes and development trajectory: The case of patenting research,2016,Puse,positive
BasePaper,2016_50_7,"Impact Factor, h-index, i10-index and i20-index of Webology",2016,Puse,positive
BasePaper,2016_32_4,Paving the way or pushing at open doors? A comment on Abramo and D'Angelo “Farewell to size-independent indicators”,2016,Puse,negative
BasePaper,2016_45_10,SABRE: a method for assessing the stability of gene modules in complex tissues and subject populations,2016,Puse,positive
BasePaper,2016_8_3,Producción científica estudiantil en revistas médicas cubanas 1995-2014. Primera etapa,2016,Puse,neutral
BasePaper,2016_12_9,Genealogical trees of scientific papers,2016,Puse,neutral
BasePaper,2016_1_10,A farewell to the MNCS and like size-independent indicators,2016,Puse,positive
BasePaper,2016_46_6,A Comparison of Scientists' Arguments and School Argumentation Tasks,2016,Puse,positive
BasePaper,2016_54_6,Quantifying the scientific output of new researchers using the zp-index,2016,Puse,negative
BasePaper,2016_59_5,A formula to estimate a researcher9s impact by prioritizing highly cited publications,2016,Puse,positive
BasePaper,2016_20_1,"Solving the productivity and impact puzzle: Do men outperform women, or are metrics biased?",2016,Puse,negative
BasePaper,2016_5_6,What is a complex innovation system?,2016,Puse,positive
BasePaper,2016_45_9,Aspects affecting the choice for scientific journal publishing,2016,Puse,positive
BasePaper,2016_16_8,"Thinking About Data, Research Methods, and Statistical Analyses: Commentary on Sijtsma's (2014)"" Playing with Data""",2016,Puse,positive
BasePaper,2016_13_2,Journal Rankings in Sociology: Using the H Index with Google Scholar,2016,Puse,positive
BasePaper,2016_57_10,SERIES: SOCIOLOGY,2016,Puse,positive
BasePaper,2016_47_10,PRESCRIPTION REGARDING HIRSCH'S INDEX: A DISTRIBUTION ANALYSIS IN MEDICINE SCHOOLS IN ROMANIA,2016,Puse,positive
BasePaper,2016_21_6,Discovering similar Twitter accounts using semantics,2016,Puse,positive
BasePaper,2016_20_2,Research performance and degree centrality in co-authorship networks: The moderating role of homophily,2016,Puse,neutral
BasePaper,2016_20_4,"Hepatitis Monthly, an International Journal in the Field of Hepatology",2016,Puse,positive
BasePaper,2016_41_2,Quantifying an individual's scientific output using the fractal dimension of the whole citation curve,2016,Puse,positive
BasePaper,2016_49_4,Competing for impact and prestige: Deciphering the “alphabet soup” of academic publications and faculty productivity metrics,2016,Puse,positive
BasePaper,2016_30_1,Brief alcohol intervention trials conducted by higher prestige authors and published in higher impact factor journals are cited more frequently,2016,Puse,positive
BasePaper,2016_1_6,Relative Citation Ratio (RCR): A new metric that uses citation rates to measure influence at the article level,2016,Puse,positive
BasePaper,2016_35_7,Research performance of AACSB accredited institutions in Taiwan: before versus after accreditation,2016,Puse,negative
BasePaper,2016_6_3,Assessment on the research trend of low-carbon energy technology investment: A bibliometric analysis,2016,Puse,positive
BasePaper,2016_27_5,Demographics and scholarly productivity of American Board of Anesthesiology Volunteers: Results of an internet-based bibliometric analysis,2016,Puse,neutral
BasePaper,2016_24_4,"H?classic: a new method to identify classic articles in Implant Dentistry, Periodontics, and Oral Surgery",2016,Puse,positive
BasePaper,2016_55_8,Four essays on the axiomatic method: cooperative game theory and scientometrics,2016,Puse,neutral
BasePaper,2016_37_2,Gauging a Firm's Innovative Performance Using an Integrated Structural Index for Patents,2016,Puse,positive
BasePaper,2016_44_3,The Knowledge Produced by Scientific Space Missions: A First Economic Analysis—Focus on Italian Missions in the Field of Astrophysics of High Energy and Particles,2016,Puse,neutral
BasePaper,2016_26_1,High-impact social work scholars: A bibliometric examination of SSWR and AASWSW fellows,2016,Puse,positive
BasePaper,2016_9_4,Benchmarking the scientific output of industrial wastewater research in Arab world by utilizing bibliometric techniques,2016,Puse,positive
BasePaper,2016_17_5,Rotavirus–global research density equalizing mapping and gender analysis,2016,Puse,positive
