Source,Target,Title,Year,Rhetorics,
BasePaper,2014_52_8,"Scholardox E4 (2014) Completing Hirsch's h-index measuring scholarly impact By James D. Wells (University of Michigan, Ann Arbor) April 13, 2014 Ranking  …",2014,Puse,positive
BasePaper,2014_58_1,Comparing the influence of ecology journals using citation-based indices: making sense of a multitude of metrics,2014,Puse,positive
BasePaper,2014_57_9,Journal of Informetrics,2014,Puse,positive
BasePaper,2014_29_10,Extending citer analysis to journal impact evaluation,2014,Puse,neutral
BasePaper,2014_35_9,Zipf–Mandelbrot–Pareto model for co-authorship popularity,2014,Puse,neutral
BasePaper,2014_14_7,Expert witness testimony in urology malpractice litigation,2014,Puse,neutral
BasePaper,2014_12_3,Sentiment analysis of scientific citations,2014,Puse,positive
BasePaper,2014_54_2,Towards Finding Good Twitter Users to Follow Based on User Classification.,2014,Puse,positive
BasePaper,2014_15_2,The 60 most highly cited articles published in the Journal of Telemedicine and Telecare and Telemedicine Journal and E-health,2014,Puse,positive
BasePaper,2014_6_7,Impact of mentoring medical students on scholarly productivity,2014,Puse,positive
BasePaper,2014_6_4,The distorted mirror of Wikipedia: a quantitative analysis of Wikipedia coverage of academics,2014,Puse,neutral
BasePaper,2014_1_3,Academia. edu: social network or academic network?,2014,Puse,positive
BasePaper,2014_11_4,Semantic publishing challenge–assessing the quality of scientific output,2014,Puse,positive
BasePaper,2014_44_6,A model for dynamical evolution of science in space,2014,Puse,negative
BasePaper,2014_69_10, the Open Science,2014,Puse,negative
BasePaper,2014_3_1,"Career on the move: geography, stratification, and scientific impact",2014,Puse,positive
BasePaper,2014_21_3,Automatically generating reading lists,2014,Puse,positive
BasePaper,2014_56_2,Publication performance evaluation for academic institutes by their contributions to the most visible publications across multiple fields,2014,Puse,positive
BasePaper,2014_26_7,Curare-a curative poison: a scientometric analysis,2014,Puse,positive
BasePaper,2014_44_4,Primary care at Swiss universities-current state and perspective,2014,Puse,neutral
BasePaper,2014_17_4,Assessing the impact of the funding environment on researchers' risk aversion: the use of citation statistics,2014,Puse,positive
BasePaper,2014_28_6,Quantitative analysis of research trends in a leading ecological journal: bibliometric study during 2003-2012,2014,Puse,positive
BasePaper,2014_44_9,A refinement of Egghe's increment studies,2014,Puse,neutral
BasePaper,2014_8_4,Hepatitis B: global scientific development from a critical point of view,2014,Puse,positive
BasePaper,2014_17_8,Global research output of nanobiotechnology research: A scientometrics study,2014,Puse,positive
BasePaper,2014_14_3,Scientific inquiry into rhinosinusitis: who is receiving funding from the National Institutes of Health?,2014,Puse,positive
BasePaper,2014_10_5,How far has the international neurourology journal progressed since its transformation into an english language journal?,2014,Puse,positive
BasePaper,2014_21_8,Measuring the influence of bloggers in their community based on the H-index family,2014,Puse,neutral
BasePaper,2014_60_5,The Scientific Influence Passivity Score (SIP): Bibliometrics learning from Twitter,2014,Puse,positive
BasePaper,2014_62_4,Patterns of success in co-authorship networks are highly sensitive to author disambiguation,2014,Puse,positive
BasePaper,2014_5_7,Silicosis: geographic changes in research: an analysis employing density-equalizing mapping,2014,Puse,positive
BasePaper,2014_31_5,The art and science of self-citations,2014,Puse,positive
BasePaper,2014_14_10,Comparison of the h-index for different fields of research using bootstrap methodology,2014,Puse,positive
BasePaper,2014_63_1,Research Guides: Scholarly Metrics: Home,2014,Puse,positive
BasePaper,2014_46_1,Probing the Outliers: Predictors of Research Productivity at DLSU,2014,Puse,positive
BasePaper,2014_57_2,USER CENTERED DESIGN OF VISUAL ANALYTICS AND ITS APPLICATIONS IN HEALTHCARE,2014,Puse,positive
BasePaper,2014_3_5,The association between scholarly impact and National Institutes of Health funding in ophthalmology,2014,Puse,positive
BasePaper,2014_42_3,Physics in Cuba from the Perspective of Bibliometrics,2014,Puse,neutral
BasePaper,2014_83_8,A trend analysis of private label research between 2000 and 2012,2014,Puse,positive
BasePaper,2014_33_9,Niche breadth of oligarchic species in Amazonian and Andean rain forests,2014,Puse,neutral
BasePaper,2014_47_8,The Characteristics and Impact of Non-Source Items in the Social Sciences–A Pilot Study of Two Political Science Departments in Germany,2014,Puse,positive
BasePaper,2014_23_4,A short story on how the H-index may change the fate of scientists and scientific publishing,2014,Puse,positive
BasePaper,2014_57_3,25 years at KnoSys: A bibliometric analysis,2014,Puse,positive
BasePaper,2014_18_9,Factors affecting journal quality indicator in Scopus (SCImago Journal Rank) in obstetrics and gynecology journals: A longitudinal study (1999-2013),2014,Puse,positive
BasePaper,2014_52_4,Why Top Scientists Publish Junk Papers: Unveiling Hidden Rationales behind Scientific Publication with a Case Study of Japanese Life Sciences,2014,Puse,negative
BasePaper,2014_23_3,Which role do non-source items play in the social sciences? A case study in political science in Germany,2014,Puse,neutral
BasePaper,2014_47_2,A Ten-year bibliometric analysis of research trends in three leading ecology journals during 2003–2012,2014,Puse,negative
BasePaper,2014_59_9,"Power-law distributions, the h-index, and Google Scholar (GS) citations: a test of their relationship with economics Nobelists",2014,Puse,negative
BasePaper,2014_17_7,Commonness patterns and the size of the species pool along a tropical elevational gradient: insights using a new quantitative tool,2014,Puse,positive
BasePaper,2014_52_5,Research status and trends in Operations Research and Management Science (OR/MS) journals: A bibliometric analysis based on the Web of Science database 2001 …,2014,Puse,positive
BasePaper,2014_7_10,Does receiving an American Academy of Otolaryngology–Head and Neck Surgery Foundation Centralized Otolaryngology Research Efforts grant influence career  …,2014,Puse,positive
BasePaper,2014_31_7,Describing the development of molecular research in the context of nervous system diseases using year-based h-cores,2014,Puse,positive
BasePaper,2014_13_2,Bibliometric evaluation of pediatric neurosurgery in North America: Clinical article,2014,Puse,neutral
BasePaper,2014_61_6,A study of University of Mysore publication h-index based on Web of Science data base,2014,Puse,positive
BasePaper,2014_8_8,Gender differences in successful National Institutes of Health funding in ophthalmology,2014,Puse,positive
BasePaper,2014_29_6,“Six Degrees of Separation”\ue5f8 Revealing a “Small-World Phenomenon” through a Chemistry Literature Search Activity,2014,Puse,positive
BasePaper,2014_53_3,Channelling academic audiences: proposal for a social network for film studies researchers,2014,Puse,positive
BasePaper,2014_7_5,An overview of climate change vulnerability: a bibliometric analysis based on Web of Science database,2014,Puse,positive
BasePaper,2014_15_1,Knowledge diffusion path analysis of data quality literature: A main path analysis,2014,Puse,positive
BasePaper,2014_11_1,Transitive credit as a means to address social and technological concerns stemming from citation and attribution of digital products,2014,Puse,positive
BasePaper,2014_30_5,Impact factors: misuse and initiatives,2014,Puse,positive
BasePaper,2014_57_1,SNIP Journal Impact Indicator Accounts for Differences in Citation Characteristics and Database Coverage Between Properly Defined Subject Fields,2014,Puse,positive
BasePaper,2014_12_1,Information retrieval for R&D support,2014,Puse,positive
BasePaper,2014_19_3,Towards a scientific impact measuring framework for large computing facilities-a case study on XSEDE,2014,Puse,positive
BasePaper,2014_34_6,A comparative study of cross-domain research output and citations: Research impact cubes and binary citation frequencies,2014,Puse,positive
BasePaper,2014_28_5,Research productivity and research system attitudes,2014,Puse,positive
BasePaper,2014_18_1,Pedagogical Strategies Used by Selected Leading Mixed Methodologists in Mixed Research Courses.,2014,Puse,positive
BasePaper,2014_26_5,Qualitative versus quantitative evaluation of scientists' impact: a medical toxicology tale,2014,Puse,negative
BasePaper,2014_19_9,The h l-index: improvement of h-index based on quality of citing papers,2014,Puse,positive
BasePaper,2014_53_10,H-Index,2014,Puse,positive
BasePaper,2014_56_7,Characterizing scientific production of Italian Oral Surgery professionals through evaluation of bibliometric indices,2014,Puse,positive
BasePaper,2014_80_5,EVALUATION OF SCIENTIFIC RESEARCH,2014,Puse,positive
BasePaper,2014_3_6,"Percentile ranking and citation impact of a large cohort of National Heart, Lung, and Blood Institute–funded cardiovascular R01 grants",2014,Puse,neutral
BasePaper,2014_59_4,Journal Metrics,2014,Puse,neutral
BasePaper,2014_12_2,Abstracting the core subnet of weighted networks based on link strengths,2014,Puse,positive
BasePaper,2014_3_10,Content-based author co-citation analysis,2014,Puse,positive
BasePaper,2014_12_8,Understanding the assembly of interdisciplinary teams and its impact on performance,2014,Puse,positive
BasePaper,2014_44_7,Scientific writing: Strategies and tools for students and advisors,2014,Puse,positive
BasePaper,2014_8_2,Pathological publishing: A new psychological disorder with legal consequences?,2014,Puse,positive
BasePaper,2014_43_5,Antarctic Ecology One Century after the Conquest of the South Pole: How Much Have We Advanced?,2014,Puse,positive
BasePaper,2014_28_3,Mapping of Indian research output on osteoporosis,2014,Puse,positive
BasePaper,2014_35_10,Vascular surgery research in the Gulf Cooperation Council countries,2014,Puse,positive
BasePaper,2014_67_3,Scientometrics: How to perform a Big Data Trend Analysis with ScienceMiner.,2014,Puse,neutral
BasePaper,2014_65_1,""" Needless to say my proposal was turned down”. The early days of commercial citation indexing, an „error-making “(Popper) activity and its repercussions till today.",2014,Puse,positive
BasePaper,2014_30_2,The p-index: Ranking scientists using network dynamics,2014,Puse,positive
BasePaper,2014_44_5,A literature review with citation analysis of technology transfer,2014,Puse,positive
BasePaper,2014_26_9,RIMS Revisited: The Evolution of the Research Impact Measurement Service at UNSW Library,2014,Puse,positive
BasePaper,2014_17_9,High impact academic paper prediction using temporal and topological features,2014,Puse,positive
BasePaper,2014_42_2,"Increase in numbers and proportions of review articles in tropical medicine, infectious diseases, and oncology",2014,Puse,positive
BasePaper,2014_18_10,Language and ideology: Quantitative thematic analysis of New Year speeches given by Czechoslovak and Czech presidents (1949–2011),2014,Puse,positive
BasePaper,2014_28_4,"Latent variable modeling for networks and text: Algorithms, models and evaluation techniques dissertation",2014,Puse,neutral
BasePaper,2014_54_6,Bibliometric analysis in financial research,2014,Puse,neutral
BasePaper,2014_11_2,Regional differences in gender promotion and scholarly productivity in otolaryngology,2014,Puse,positive
BasePaper,2014_59_6,Demonstrating personal stature: some strategies for the LIS higher doctoral candidate,2014,Puse,positive
BasePaper,2014_5_10,Altmetrics and other novel measures for scientific impact,2014,Puse,positive
BasePaper,2014_58_3,Research Performance Evaluation of Scientists: A Multi-Attribute Approach,2014,Puse,positive
BasePaper,2014_4_4,Assessing National Institutes of Health funding and scholarly impact in neurological surgery: Clinical article,2014,Puse,neutral
BasePaper,2014_34_5,"Informetrics, bibliometrics, altmetrics: What is it all about?",2014,Puse,positive
BasePaper,2014_9_7,Citation impact analysis of top ranked computer science journals and their rankings,2014,Puse,positive
BasePaper,2014_31_8,Breaking into the International Arena: Malaysian Journal of Medical Sciences publishing Report 2013.,2014,Puse,negative
BasePaper,2014_30_6,A ranking analysis of the management schools in greater China (2000–2010): Evidence from the SSCI database,2014,Puse,positive
BasePaper,2014_41_2,Gender-Heterogeneous Working Groups Produce Higher Quality Science,2014,Puse,positive
BasePaper,2014_17_2,Malaria research in India during 2003-2012: a bibliometric analysis,2014,Puse,positive
BasePaper,2014_61_2,Tracking a Researcher's Publications Impact: The Journal Impact Factor and Beyond,2014,Puse,positive
BasePaper,2014_60_10,"Analysis of the productivity, impact, and collective h-index of the communication research carried out in Spain based on the information shared by researchers in their  …",2014,Puse,neutral
BasePaper,2014_20_2,Scientometric analysis of relative performance in a key university in Romania,2014,Puse,positive
BasePaper,2014_24_8,Assessing h-and g-Indices of Scientific Papers using k-Means Clustering,2014,Puse,positive
BasePaper,2014_29_7,Citation impact analysis of research papers that appear in oral and poster sessions: a case study of three computer science conferences,2014,Puse,positive
BasePaper,2014_24_9,Productivity in medical education research: an examination of countries of origin,2014,Puse,positive
BasePaper,2014_64_7,Modeling Collaboration in Academia: A Game Theoretic Approach,2014,Puse,positive
BasePaper,2014_18_6,Measuring recent research performance for Chinese universities using bibliometric methods,2014,Puse,positive
BasePaper,2014_11_3,InfluenceTracker: Rating the impact of a Twitter account,2014,Puse,positive
BasePaper,2014_26_6,Impact of journals and academic reputations of authors: A structured bibliometric survey of the IEEE publication galaxy,2014,Puse,positive
BasePaper,2014_64_2,The Impact of the Published Tourism Articles in Chinese on High Citation Frequency.,2014,Puse,positive
BasePaper,2014_7_2,Rise of the rest: The growing impact of non-elite journals,2014,Puse,neutral
BasePaper,2014_17_5,Importance of collection in gene set enrichment analysis of drug response in cancer cell lines,2014,Puse,positive
BasePaper,2014_68_4,Methods for recommending and predicting Nobel Prize candidates: A case study of HIV/AIDS subject area,2014,Puse,neutral
BasePaper,2014_1_4,Expert assessment of sea-level rise by AD 2100 and AD 2300,2014,Puse,positive
BasePaper,2014_72_6,Epidemic models for research ideas spreading in the scientific community,2014,Puse,neutral
BasePaper,2014_55_3,Whole counting vs. whole-normalized counting: A country level comparative study of internationally collaborated papers on Tribology,2014,Puse,positive
BasePaper,2014_17_1,Nature bank and the queensland compound library: Unique international resources at the eskitis institute for drug discovery,2014,Puse,positive
BasePaper,2014_16_4,Rating and ranking the role of bibliometrics and webometrics in nursing and midwifery,2014,Puse,neutral
BasePaper,2014_28_10,Distributions instead of single numbers: Percentiles and beam plots for the assessment of single researchers,2014,Puse,positive
BasePaper,2014_57_6,The value and accuracy of key figures in scientific evaluations,2014,Puse,positive
BasePaper,2014_18_2,China's growing contribution to global intracranial aneurysm research (1991–2012): a bibliometric study,2014,Puse,neutral
BasePaper,2014_56_8,Bibliometric analysis of the Impact of NSERC Funding on Scientific Development of the Funded Researchers,2014,Puse,positive
BasePaper,2014_43_9,Research Output on Wireless Communication (2001–2012): A Scientometric Study,2014,Puse,positive
BasePaper,2014_43_7,When does brokerage matter? Citation impact of research teams in an emerging academic field,2014,Puse,positive
BasePaper,2014_23_9,Bacterial meningitis: a density-equalizing mapping analysis of the global research architecture,2014,Puse,positive
BasePaper,2014_22_8,Altmetrics as a means of assessing scholarly output,2014,Puse,positive
BasePaper,2014_45_5,Evolution of citation networks with the hypergraph formalism,2014,Puse,neutral
BasePaper,2014_22_3,Latin American undergraduate medical journals,2014,Puse,neutral
BasePaper,2014_30_7,Impact coverage of the success-index,2014,Puse,positive
BasePaper,2014_4_6,Building Buzz (Scientists) communicating science in new media environments,2014,Puse,positive
BasePaper,2014_46_8,Analysis of Yelp Reviews,2014,Puse,positive
BasePaper,2014_9_3,Bronchial asthma and chronic obstructive pulmonary disease: research activity in Arab countries,2014,Puse,positive
BasePaper,2014_47_7,"Only Human: Scientists, Systems, and Suspect Statistics",2014,Puse,positive
BasePaper,2014_2_4,Improving the science-policy dialogue to meet the challenges of biodiversity conservation: having conversations rather than talking at one-another,2014,Puse,positive
BasePaper,2014_7_9,Impact factor 2.0: Applying social network analysis to scientific impact assessment,2014,Puse,positive
BasePaper,2014_34_2,THE SUCCESSFUL SCIENTIFIC PERIODICALS: CONTEMPORARY ISSUES1,2014,Puse,neutral
BasePaper,2014_18_3,Should research fraud be a crime?,2014,Puse,positive
BasePaper,2014_10_7,Future influence ranking of scientific literature,2014,Puse,neutral
BasePaper,2014_66_4,They're writing a Nature paper!,2014,Puse,positive
BasePaper,2014_16_6,The h-index in medical education: an analysis of medical education journal editorial boards,2014,Puse,positive
BasePaper,2014_10_2,A bibliometric analysis of research on the risk of engineering nanomaterials during 1999–2012,2014,Puse,positive
BasePaper,2014_21_4,The citation wake of publications detects Nobel laureates' papers,2014,Puse,positive
BasePaper,2014_64_8,Causal and exploratory associations between manufacturing outsourcing and innovation performance in the UK furniture industry,2014,Puse,positive
BasePaper,2014_16_10,AN EVALUATION OF THE GREEK UNIVERSITIES'ECONOMICS DEPARTMENTS,2014,Puse,positive
BasePaper,2014_64_4,H index: a study of University of Mysore publication based on Web of Science data base,2014,Puse,positive
BasePaper,2014_51_11, Correlation of Russian scientists citation,2014,Puse,neutral
BasePaper,2014_66_9,Plagiarism and Ethics of Knowledge: Evidence from International Scientific Papers1,2014,Puse,positive
BasePaper,2014_58_5,The p-index: theory and applications,2014,Puse,positive
BasePaper,2014_64_10,Internationalization of Research Devoted to the Contemporary Diagnosis of Obstructive Sleep Apnea,2014,Puse,neutral
BasePaper,2014_54_3,The academic and labor market returns of university professors,2014,Puse,positive
BasePaper,2014_29_3,Bibliometric factors associated with h-index of Peruvian researchers with publications indexed on Web of Science and Scopus databases,2014,Puse,negative
BasePaper,2014_3_8,The knowledge base and research front of information science 2006–2010: An author cocitation and bibliographic coupling analysis,2014,Puse,positive
BasePaper,2014_13_4,The growth and impact of Alzheimer disease centers as measured by social network analysis,2014,Puse,positive
BasePaper,2014_32_3,"Local, community and global centrality methods for analyzing networks",2014,Puse,positive
BasePaper,2014_13_9,Recommendation and weaving of reusable mashup model patterns for assisted development,2014,Puse,positive
BasePaper,2014_2_6,Publication metrics and success on the academic job market,2014,Puse,positive
BasePaper,2014_14_1,Knowledge and attitude of dental professionals of North India toward plagiarism,2014,Puse,positive
BasePaper,2014_67_8,P-INDEX-a fair alternative to H-INDEX,2014,Puse,positive
BasePaper,2014_25_4,"Professor Claudiu Supuran, a highly cited chemist and biochemist",2014,Puse,positive
BasePaper,2014_33_10,Global thrust on fuel cells and their sustainability–an assessment of research trends by bibliometric analysis,2014,Puse,positive
BasePaper,2014_42_10,Qualitative and quantitative analyses of anatomists' research: Evaluation of multidisciplinarity and trends in scientific production,2014,Puse,positive
BasePaper,2014_25_10,The OpenScienceLink architecture for novel services exploiting open access data in the biomedical domain,2014,Puse,positive
BasePaper,2014_53_7,A data mining study of ranking within social networks,2014,Puse,positive
BasePaper,2014_20_4,The academic and labor market returns of university professors,2014,Puse,positive
BasePaper,2014_28_7,Recommendation in Academia: A joint multi-relational model,2014,Puse,negative
BasePaper,2014_19_2,MRSA: a density-equalizing mapping analysis of the global research architecture,2014,Puse,positive
BasePaper,2014_65_4,Bibliometrics: measuring the impact of your publications,2014,Puse,positive
BasePaper,2014_34_4,Equal weights coauthorship sharing and the Shapley value are equivalent,2014,Puse,positive
BasePaper,2014_11_6,Characterizing scholar popularity: a case study in the computer science research community,2014,Puse,positive
BasePaper,2014_16_3,"Imbalance in Individual Researcher's Peer Review Activities Quantified for Four British Ecological Society Journals, 2003-2010",2014,Puse,neutral
BasePaper,2014_10_10,Substance use disorders in Arab countries: research activity and bibliometric analysis,2014,Puse,positive
BasePaper,2014_1_1,Big data: A survey,2014,Puse,positive
BasePaper,2014_13_7,20 years of pattern mining: a bibliometric survey,2014,Puse,positive
BasePaper,2014_62_8,SENSE AND NONSENSE OF SELF-CITATION RESEARCH: TOP 200 PUBLISHING AUTHORS IN PSYCHOLOGY,2014,Puse,positive
BasePaper,2014_5_4,"Gender differences in publication productivity, academic position, career duration and funding among US academic radiation oncology faculty",2014,Puse,neutral
BasePaper,2014_21_10,Current index: A proposal for a dynamic rating system for researchers,2014,Puse,neutral
BasePaper,2014_46_10,Close connections between open science and open-source software,2014,Puse,positive
BasePaper,2014_8_1,Scholarly influence,2014,Puse,positive
BasePaper,2014_63_2,"Publishing Trends in Economics across Colleges and Universities, 1991–2007",2014,Puse,positive
BasePaper,2014_11_9,Evaluating the research performance of the Greek medical schools using bibliometrics,2014,Puse,positive
BasePaper,2014_63_3,The density signature,2014,Puse,positive
BasePaper,2014_63_5,Identifying Transformative Research in Biomedical Sciences,2014,Puse,positive
BasePaper,2014_24_1,Big data applications,2014,Puse,positive
BasePaper,2014_35_1,Analysing ranking algorithms and publication trends on scholarly citation networks,2014,Puse,positive
BasePaper,2014_5_1,When politicians talk: Assessing online conversational practices of political parties on twitter,2014,Puse,positive
BasePaper,2014_63_7,Research contributions of Prof. PR Sudhakaran to Biochemistry: A Scientometric study,2014,Puse,positive
BasePaper,2014_47_3,Are You Being Evaluated? Need for New Approaches in Evaluation Practices,2014,Puse,positive
BasePaper,2014_14_8,PageRank-related methods for analyzing citation networks,2014,Puse,positive
BasePaper,2014_20_1,Topic-based Pagerank: toward a topic-level scientific evaluation,2014,Puse,positive
BasePaper,2014_59_7,Bibliometric indicators of author's and journal's scientific impact,2014,Puse,positive
BasePaper,2014_45_4,Identifying international research cooperation capabilities in information and communication technologies.,2014,Puse,neutral
BasePaper,2014_11_5,A fuzzy multi-criteria group decision making method for individual research output evaluation with maximum consensus,2014,Puse,positive
BasePaper,2014_53_1,Quality Quantification & its Impact,2014,Puse,positive
BasePaper,2014_21_5,"Administrative Research in a Neoinstitutionalist Perspective: Finland, Calling for Globalization, and the Rehabilitation of Public Administration",2014,Puse,neutral
BasePaper,2014_44_2,The information milieu of remote sensing: an overview,2014,Puse,positive
BasePaper,2014_44_8,A method for journal collection management and the limitations of reality,2014,Puse,negative
BasePaper,2014_11_8,Analyzing the main paths of knowledge evolution and contributor roles in an open learning community,2014,Puse,positive
BasePaper,2014_62_9,In Academic Promotion & Publishing,2014,Puse,positive
BasePaper,2014_59_3,"A THEORETICAL, EMPIRICAL AND PRACTICAL APPROACH TO ACADEMIC KNOWLEDGE PRODUCTION AND JOB SATISFACTION: THE ROLE OF  …",2014,Puse,neutral
BasePaper,2014_62_1,Actions Speak Much Louder Than Words,2014,Puse,positive
BasePaper,2014_53_8,Scientometric Properties of Education in Medicine Journal,2014,Puse,negative
BasePaper,2014_41_1,The Odysci Academic Search System,2014,Puse,positive
BasePaper,2014_45_8,S2R&R2S: A framework for ranking vertex and computing vertex-pair similarity simultaneously,2014,Puse,negative
BasePaper,2014_47_6,The first three years of the Journal of Global Health: Assessing the impact,2014,Puse,positive
BasePaper,2014_15_8,Journal metrics-based position of diabetes & metabolism journal after the change of its text language to english,2014,Puse,neutral
BasePaper,2014_54_4,"Ranking Journals In Economics, Management And Political Sciences By The Threshold Aggregation Procedure",2014,Puse,positive
BasePaper,2014_57_4,Discovering implicit criteria preferences reflected in tourism journal ranking lists using the Choquet Integral,2014,Puse,positive
BasePaper,2014_7_7,Factors influencing scholarly impact: does urology fellowship training affect research output?,2014,Puse,positive
BasePaper,2014_26_2,Publish or Perish? Incentives and Careers in Italian Academia,2014,Puse,positive
BasePaper,2014_8_10,The knowledge diffusion paths of corporate social responsibility–from 1970 to 2011,2014,Puse,positive
BasePaper,2014_53_2,Estimating online user location distribution without GPS location,2014,Puse,positive
BasePaper,2014_25_2,On the meaningful and non-meaningful use of reference sets in bibliometrics.,2014,Puse,positive
BasePaper,2014_20_3,Research advancement of green technologies,2014,Puse,positive
BasePaper,2014_5_6,Inventor data for research on migration and innovation: a survey and a pilot,2014,Puse,positive
BasePaper,2014_73_5,H,2014,Puse,positive
BasePaper,2014_7_3,Critique of Hirsch's citation index: A combinatorial Fermi problem,2014,Puse,positive
BasePaper,2014_34_7,Big data and false discovery: analyses of bibliometric indicators from large data sets,2014,Puse,positive
BasePaper,2014_45_10,Effect of university policies on research productions: a scientometric study,2014,Puse,neutral
BasePaper,2014_4_7,Inheritance patterns in citation networks reveal scientific memes,2014,Puse,negative
BasePaper,2014_6_5,A bibliographic analysis of recent solar energy literatures: The expansion and evolution of a research field,2014,Puse,positive
BasePaper,2014_58_8,"Appreciating, measuring and incentivising discipline diversity: meaningful indicators of collaboration in research",2014,Puse,negative
BasePaper,2014_42_8,Trustworthiness of web information evaluation framework,2014,Puse,positive
BasePaper,2014_1_2,Toward scalable systems for big data analytics: A technology tutorial,2014,Puse,positive
BasePaper,2014_27_4,Quantitative evaluation of translational medicine based on scientometric analysis and information extraction,2014,Puse,neutral
BasePaper,2014_68_6,Extreme inequalities of citation counts in environmental sciences,2014,Puse,positive
BasePaper,2014_46_6,Researchers' publication patterns and their use for author disambiguation,2014,Puse,positive
BasePaper,2014_13_1,Bibliometric analysis of global publication output and collaboration structure study in microRNA research,2014,Puse,negative
BasePaper,2014_43_3,Ranking of Tunisian Scientists According to Their Efficient Productivity. An Overview of Scientific Research Output in Tunisia,2014,Puse,neutral
BasePaper,2014_33_7,Evaluating the impact on research practice of the development of digital repositories within the humanities: an assessment of quantifiable methods of impact  …,2014,Puse,positive
BasePaper,2014_68_5,Bibliometrics: An Overview,2014,Puse,positive
BasePaper,2014_31_4,Research productivity in soil science in the Philippines,2014,Puse,neutral
BasePaper,2014_30_4,Making a Mark: a computational and visual analysis of one researcher's intellectual domain,2014,Puse,positive
BasePaper,2014_52_10,Complex Network Analysis for Scientific Collaboration Prediction and Biological Hypothesis Generation,2014,Puse,positive
BasePaper,2014_16_7,A biologist's guide to impact factors,2014,Puse,positive
BasePaper,2014_20_7,Improving opinionated blog retrieval effectiveness with quality measures and temporal features,2014,Puse,positive
BasePaper,2014_4_9,A Scopus-based examination of tobacco use publications in Middle Eastern Arab countries during the period 2003–2012,2014,Puse,positive
BasePaper,2014_35_5,"Use and misuse of bibliometric measures for assessment of academic performance, tenure and publication support",2014,Puse,positive
BasePaper,2014_26_1,Publication trends and citation impact of tribology research in India: A scientometric study,2014,Puse,neutral
BasePaper,2014_10_4,"A Linked-Data-Driven Web Portal for Learning Analytics: Data Enrichment, Interactive Visualization, and Knowledge Discovery.",2014,Puse,positive
BasePaper,2014_44_3,ABSEL Research--A Perspective on the Quality of the Research Presented in the Proceedings,2014,Puse,positive
BasePaper,2014_36_7,EVALUATING SCIENTIFIC PUBLICATIONS BY N–LINEAR RANKING MODEL,2014,Puse,neutral
BasePaper,2014_53_5,Ranking of orthopaedic journals: A challenge to the citation-based metrics,2014,Puse,positive
BasePaper,2014_31_10,"Metaheuristic algorithms applied to bioenergy supply chain problems: theory, review, challenges, and future",2014,Puse,positive
BasePaper,2014_6_2,A correlation between National Institutes of Health funding and bibliometrics in neurosurgery,2014,Puse,positive
BasePaper,2014_60_2,Success in publication by graduate students in psychiatry in Brazil: an empirical evaluation of the relative influence of English proficiency and advisor  …,2014,Puse,positive
BasePaper,2014_66_6,Comparison of the Research Effectiveness of Chemistry Nobelists and Fields Medalist Mathematicians with Google Scholar: the Yule-Simon Model,2014,Puse,neutral
BasePaper,2014_5_8,A review of the characteristics of 108 author-level bibliometric indicators,2014,Puse,positive
BasePaper,2014_30_8,Comparing scientific performance among equals,2014,Puse,negative
BasePaper,2014_15_9,An application of Bradford's law: identification of the core journals of pediatric neurosurgery and a regional comparison of citation density,2014,Puse,positive
BasePaper,2014_11_7,Academic productivity of directors of ACGME-accredited residency programs in surgery and anesthesiology,2014,Puse,neutral
BasePaper,2014_2_8,How do you define and measure research productivity?,2014,Puse,positive
