Source,Target,Title,Year,Rhetorics,
BasePaper,2013_12_6,Ranking journal quality by harmonic mean of ranks: An application to ISI Statistics & Probability,2013,Puse,positive
BasePaper,2013_50_4,Data cleaning and matching of institutions in bibliographic databases,2013,Puse,negative
BasePaper,2013_30_1,The h-index: A case of the tail wagging the dog?,2013,Puse,negative
BasePaper,2013_67_1,Study of H-index in Evaluation of Library and Information Science Journals,2013,Puse,positive
BasePaper,2013_64_1,Author Productivity Indexing via Topic Sensitive Weighted Citations,2013,Puse,positive
BasePaper,2013_55_6,Academic Tenure: Correlational evidence of H-index to online social networks,2013,Puse,neutral
BasePaper,2013_10_4,Investigating the current state and impact of the intellectual capital academic discipline,2013,Puse,positive
BasePaper,2013_31_1,Malleable access rights to establish and enable scientific collaboration,2013,Puse,positive
BasePaper,2013_14_8,Scientific evaluation of the scholarly publications,2013,Puse,negative
BasePaper,2013_41_2,Attributes of a surgical chairperson associated with extramural funding of a department of surgery,2013,Puse,positive
BasePaper,2013_4_3,Comparison of plaintiff and defendant expert witness qualification in malpractice litigation in otolaryngology,2013,Puse,neutral
BasePaper,2013_46_10,The generalized Pareto distribution fitted to research outputs of countries,2013,Puse,neutral
BasePaper,2013_5_9,Quantitative evaluation of alternative field normalization procedures,2013,Puse,positive
BasePaper,2013_17_10,Bibliometrics for Internet media: Applying the h?index to YouTube,2013,Puse,positive
BasePaper,2013_18_9,Scientific impact assessment cannot be fair,2013,Puse,positive
BasePaper,2013_28_2,"Bibliometric approach to research assessment: Publication count, citation count, & author rank",2013,Puse,positive
BasePaper,2013_30_9,'Open for business': Do open-access psychiatry journals provide value for money?,2013,Puse,neutral
BasePaper,2013_18_10,Who blogs what: understanding the publishing behavior of bloggers,2013,Puse,neutral
BasePaper,2013_18_6,Integrated risk index of chemical aquatic pollution (IRICAP): case studies in Iberian rivers,2013,Puse,positive
BasePaper,2013_41_1,Scientist rankings: What nurse scientists need to know,2013,Puse,negative
BasePaper,2013_40_8,A pragmatic means for measuring the complexity of source code ensembles,2013,Puse,positive
BasePaper,2013_50_10,"Global forest research, science education and community service positively impacted by a unique Centre of Excellence in Tree Health Biotechnology",2013,Puse,positive
BasePaper,2013_26_1,La manufacture de l'évaluation scientifique,2013,Puse,positive
BasePaper,2013_2_5,Global ranking of knowledge management and intellectual capital academic journals: 2013 update,2013,Puse,positive
BasePaper,2013_18_7,Formulae for the h?index: A lack of robustness in Lotkaian informetrics?,2013,Puse,neutral
BasePaper,2013_22_10,Equal contributions and credit: an emerging trend in the characterization of authorship in major anaesthesia journals during a 10-yr period,2013,Puse,positive
BasePaper,2013_13_6,Measuring co-authors' contribution to an article's visibility,2013,Puse,negative
BasePaper,2013_12_10,Best Evidence in Emergency Medicine (BEEM) rater scores correlate with publications' future citations,2013,Puse,positive
BasePaper,2013_39_8,Analyzing citation frequencies of leading software engineering scholars,2013,Puse,positive
BasePaper,2013_48_7,An agent-based model for the bibliometric h-index,2013,Puse,positive
BasePaper,2013_61_7,Profile and analysis of scientific production of Brazilian researchers in Clinical Neurosciences,2013,Puse,negative
BasePaper,2013_21_2,Capturing and Tracking Performance of Patent Portfolio Using $ h $-Complement Area Centroid,2013,Puse,positive
BasePaper,2013_76_8,Using of scientometric indices for research assessment,2013,Puse,neutral
BasePaper,2013_59_8,World Journal of Pharmaceutical ReseaRch,2013,Puse,positive
BasePaper,2013_7_5,Finding academic experts on a multisensor approach using Shannon's entropy,2013,Puse,positive
BasePaper,2013_32_9,How is HRD doing in research and publications? An assessment of journals by AHRD (2005-2011),2013,Puse,positive
BasePaper,2013_16_3,Hybrid centrality measures for binary and weighted networks,2013,Puse,positive
BasePaper,2013_7_10,Predicting publication success for biologists,2013,Puse,positive
BasePaper,2013_41_5,Is there a correlation between journal impact factor and researchers' performance? A study comprising the fields of clinical nephrology and neurosciences,2013,Puse,positive
BasePaper,2013_19_6,Supply chain management research impact: an evidence-based perspective,2013,Puse,positive
BasePaper,2013_47_6,The intellectual influence of economic journals: quality versus quantity,2013,Puse,positive
BasePaper,2013_9_8,Counting publications and citations: Is more always better?,2013,Puse,positive
BasePaper,2013_47_2,Structural and collaborative properties of team science networks,2013,Puse,positive
BasePaper,2013_16_8,A spatiotemporal scientometrics framework for exploring the citation impact of publications and scientists,2013,Puse,negative
BasePaper,2013_19_3,Measuring and visualizing the stability of biomarker selection techniques,2013,Puse,neutral
BasePaper,2013_39_9,Accounting journals and the ABS Guide: a review of evidence and inference,2013,Puse,positive
BasePaper,2013_8_10,Identifying influential scholars in academic social media platforms,2013,Puse,positive
BasePaper,2013_55_7,"ALGSEER: AN ARCHITECTURE FOR EXTRACTION, INDEXING AND",2013,Puse,neutral
BasePaper,2013_51_5,Benchmarking some Portuguese S&T system research units,2013,Puse,positive
BasePaper,2013_62_7,Does seating location impact voting behavior on Food and Drug Administration advisory committees?,2013,Puse,positive
BasePaper,2013_1_4,Granular computing: perspectives and challenges,2013,Puse,positive
BasePaper,2013_2_7,Fifteen years of grey system theory research: a historical review and bibliometric analysis,2013,Puse,neutral
BasePaper,2013_62_1,The Use of Scientific Inscriptions in Criminology and Criminal Justice Journals: An Analysis of Publication Trends between 1985 and 2009,2013,Puse,positive
BasePaper,2013_28_4,Academic performance indicators for departments of geography in the United States and Canada,2013,Puse,positive
BasePaper,2013_23_5,The top 100 cited articles in essential tremor,2013,Puse,positive
BasePaper,2013_1_9,Mapping of drinking water research: A bibliometric analysis of research output during 1992–2011,2013,Puse,positive
BasePaper,2013_64_9,Discovery Tool: A Framework for Accelerating Academic Collaborations,2013,Puse,positive
BasePaper,2013_58_7,Advances in plastic and cosmetic surgery at home and abroad–A bibliometric analysis,2013,Puse,positive
BasePaper,2013_33_8,Measuring and anticipating the impact of data reuse,2013,Puse,positive
BasePaper,2013_66_7,Ways to Increase Usage and Citation of Your Article,2013,Puse,negative
BasePaper,2013_47_7,A Content Analysis of the “International Journal on Marine Navigation and Safety of Sea Transportation” from 2007 to 2012,2013,Puse,positive
BasePaper,2013_51_9,Collaboration and Technology,2013,Puse,positive
BasePaper,2013_21_6,A local social network approach for research management,2013,Puse,positive
BasePaper,2013_59_1,"A closer look at the Impact Factor (JCR 2012): problems, concerns and actions needed",2013,Puse,positive
BasePaper,2013_4_9,Credit where credit is due? The impact of project contributions and social factors on authorship and inventorship,2013,Puse,neutral
BasePaper,2013_26_7,Identifying transformative scientific research,2013,Puse,neutral
BasePaper,2013_62_4,Energetics of the h-bubble,2013,Puse,positive
BasePaper,2013_64_3,Faster Subband Signal Processing [dsp Tips&Tricks],2013,Puse,positive
BasePaper,2013_51_2,The “Authorship Index”-a simple way to measure an author's contribution to literature,2013,Puse,negative
BasePaper,2013_31_4,Users beware: implications of database errors when assessing the individual research records of ecologists and conservation biologists,2013,Puse,positive
BasePaper,2013_46_7,V-index an index based on consistent researcher productivity,2013,Puse,neutral
BasePaper,2013_7_1,Author Impact Factor: tracking the dynamics of individual scientific impact,2013,Puse,negative
BasePaper,2013_18_2,Comparison of different mathematical functions for the analysis of citation distribution of papers of individual authors,2013,Puse,positive
BasePaper,2013_24_10,Advice to a young researcher: with reminiscences of a life in science,2013,Puse,positive
BasePaper,2013_51_4,Reputation and identity in scholarly networked publics,2013,Puse,negative
BasePaper,2013_49_6,Quantifying published scholarly works of experiential education directors,2013,Puse,positive
BasePaper,2013_13_4,Gout: a critical analysis of scientific development,2013,Puse,positive
BasePaper,2013_28_3,Statistical hypothesis test for the difference between Hirsch indices of two Pareto-distributed random samples,2013,Puse,positive
BasePaper,2013_9_3,A scientometric assessment of research output in nanoscience and nanotechnology: Pakistan perspective,2013,Puse,positive
BasePaper,2013_34_8,Driving forces in researchers mobility,2013,Puse,positive
BasePaper,2013_75_7,On freedom of scientific research,2013,Puse,positive
BasePaper,2013_20_5,Theoretical justification of the central area indices and the central interval indices,2013,Puse,negative
BasePaper,2013_50_6,Serious Research with Great Fun: the Strange Case of Jan Šuspa Lepš (and Other Plant Ecologists),2013,Puse,positive
BasePaper,2013_9_10,"Author?level Eigenfactor metrics: Evaluating the influence of authors, institutions, and countries within the social science research network community",2013,Puse,positive
BasePaper,2013_47_4,Recommending intra-institutional scientific collaboration through coauthorship network visualization,2013,Puse,positive
BasePaper,2013_28_8,Career track of Society of University Surgeons Resident Research Award recipients,2013,Puse,neutral
BasePaper,2013_55_9,Research status and trends in Operations Research and Management Science journals: a bibliometric analysis based on Web of Science database 2001-2012,2013,Puse,positive
BasePaper,2013_14_5,Impact factor of a scientific journal: Is it a measure of quality of research?,2013,Puse,positive
BasePaper,2013_33_4,A Scientometrics Study of Rough Sets in Three Decades.,2013,Puse,positive
BasePaper,2013_2_9,Comparison of scholarly impact among surgical specialties: an examination of 2429 academic surgeons,2013,Puse,positive
BasePaper,2013_32_7,A bibliometric study of literature on celiac disease,2013,Puse,positive
BasePaper,2013_18_4,Scientometric assessment of engineering in Malaysians universities,2013,Puse,positive
BasePaper,2013_9_1,Does it matter which citation tool is used to compare the h-index of a group of highly cited researchers?,2013,Puse,positive
BasePaper,2013_21_9,A bibliometric index based on the complete list of cited publications,2013,Puse,neutral
BasePaper,2013_24_6,Digital scholarship: exploration of strategies and Skills for knowledge creation and dissemination,2013,Puse,positive
BasePaper,2013_17_3,Graph-based informative-sentence selection for opinion summarization,2013,Puse,positive
BasePaper,2013_3_6,The top-cited research works in the Science Citation Index Expanded,2013,Puse,neutral
BasePaper,2013_60_5,A Ranking of Journals for the Health Economist,2013,Puse,negative
BasePaper,2013_29_9,Research Excellence Milestones of BRIC and N-11 countries,2013,Puse,positive
BasePaper,2013_40_5,The elephant in the room: multi-authorship and the assessment of individual researchers,2013,Puse,positive
BasePaper,2013_10_10,Comparison of a citation-based indicator and peer review for absolute and specific measures of research-group excellence,2013,Puse,positive
BasePaper,2013_7_9,"The h'-index, effectively improving the h-index based on the citation distribution",2013,Puse,positive
BasePaper,2013_64_7,Engineering search algorithms for web data,2013,Puse,positive
BasePaper,2013_50_2,A Detection of the Most Influential Documents,2013,Puse,positive
BasePaper,2013_47_3,Temporal study of countries' scientific evolution based on two?dimensional approach,2013,Puse,neutral
BasePaper,2013_3_2,What do I want to be with my PhD? The roles of personal values and structural dynamics in shaping the career interests of recent biomedical science PhD graduates,2013,Puse,negative
BasePaper,2013_17_5,On the use of the h-index in evaluating chemical research,2013,Puse,positive
BasePaper,2013_14_3,Understanding evolution of research themes: a probabilistic generative model for citations,2013,Puse,positive
BasePaper,2013_15_6,"Disparities in publication patterns by gender, race and ethnicity based on a survey of a random sample of authors",2013,Puse,neutral
BasePaper,2013_22_5,Bibliometric analysis of South American research in sports science from 1970 to 2012,2013,Puse,positive
BasePaper,2013_13_8,Axiomatizing the Hirsch index: Quantity and quality disjoined,2013,Puse,positive
BasePaper,2013_7_2,When less is more: Effects of grade skipping on adult STEM productivity among mathematically precocious adolescents.,2013,Puse,positive
BasePaper,2013_59_3,Identifying excellent researchers: A new approach,2013,Puse,positive
BasePaper,2013_18_8,Growth dynamics of citations of cumulative papers of individual authors according to progressive nucleation mechanism: Concept of citation acceleration,2013,Puse,positive
BasePaper,2013_28_9,On the correction of the h-index for career length,2013,Puse,neutral
BasePaper,2013_20_3,Top cited articles in adsorption research using Y-index,2013,Puse,neutral
BasePaper,2013_16_4,Contribution of information and communication technology (ICT) in country's H-index,2013,Puse,positive
BasePaper,2013_58_6,Research performance evaluation and citation in the Arabic countries,2013,Puse,positive
BasePaper,2013_25_5,Impact of funding on scientific output and collaboration: A survey of literature,2013,Puse,neutral
BasePaper,2013_16_2,Incorrect citations give unfair credit to review authors in ecology journals,2013,Puse,positive
BasePaper,2013_29_3,"Correlation between variables subject to an order restriction, with application to scientometric indices",2013,Puse,positive
BasePaper,2013_61_1,"PUBLISHING PERFORMANCE OF COUNTRIES WORLDWIDE IN THE AREA OF DISASTERS, EMERGENCIES, ACCIDENTS ANALYSIS ACCORDING TO  …",2013,Puse,positive
BasePaper,2013_28_5,Reverse-engineering conference rankings: what does it take to make a reputable conference?,2013,Puse,positive
BasePaper,2013_25_7,"India's contribution on"" Guillain-Barre syndrome"": mapping of 40 years research",2013,Puse,neutral
BasePaper,2013_49_8,Social media and citation metrics,2013,Puse,positive
BasePaper,2013_39_2,How authors can maximise the chance of manuscript acceptance and article visibility,2013,Puse,positive
BasePaper,2013_68_8,Change Co,2013,Puse,positive
BasePaper,2013_6_8,Standardizing the evaluation of scientific and academic performance in neurosurgery—critical review of the “h” index and its variants,2013,Puse,negative
BasePaper,2013_68_1,Categorical and Geographical Separation in Science,2013,Puse,positive
BasePaper,2013_30_5,Citation-paper rank distributions and associated scientometric indicators–a survey,2013,Puse,positive
BasePaper,2013_2_10,A coauthorship network analysis of tourism and hospitality research collaboration,2013,Puse,positive
BasePaper,2013_15_7,Author name disambiguation in scientific collaboration and mobility cases,2013,Puse,neutral
BasePaper,2013_47_8,Are you in h?,2013,Puse,positive
BasePaper,2013_59_5,Inferring novel relationships through over-representation analysis of medical subjects in biomedical bibliographies,2013,Puse,neutral
BasePaper,2013_10_3,Individual research performance: A proposal for comparing apples to oranges,2013,Puse,negative
BasePaper,2013_2_4,Is NIH funding predictive of greater research productivity and impact among academic otolaryngologists?,2013,Puse,positive
BasePaper,2013_5_8,Opinion paper: Thoughts and facts on bibliometric indicators,2013,Puse,positive
BasePaper,2013_60_1,Opportunities for and prospects of using citation indices in evaluating the performance of research institution,2013,Puse,positive
BasePaper,2013_63_7,Digital Scholarship: Exploration of Strategies and Skills for Knowledge Creation and Dissemination,2013,Puse,positive
BasePaper,2013_58_4,Sustentabilidade e inovação: uma pesquisa bibliométrica acercadas publicações internacionais,2013,Puse,positive
BasePaper,2013_41_7,The impact factor,2013,Puse,positive
BasePaper,2013_27_1,Research performance of Turkish astronomers in the period of 1980–2010,2013,Puse,neutral
BasePaper,2013_61_5,Journal of Informetrics,2013,Puse,positive
BasePaper,2013_65_7,R-Score: Reputation-based Scoring of Research Groups,2013,Puse,neutral
BasePaper,2013_65_2,Principal parameters affecting R&D exploitation of nanotechnology research: a case for Korea,2013,Puse,positive
BasePaper,2013_1_6,A comparison between two main academic literature collections: Web of Science and Scopus databases,2013,Puse,positive
BasePaper,2013_1_8,The use of the h?index in academic otolaryngology,2013,Puse,positive
BasePaper,2013_57_7,"Impact factor (if) of hospitality, leisure, sports & tourism journals: current trends, overall ranking and temporal stability over a four year period",2013,Puse,positive
BasePaper,2013_23_9,An empirical investigation of the influence of collaboration in Finance on article impact,2013,Puse,positive
BasePaper,2013_25_10,Zum Verhältnis von Spitzenforschung und Politikberatung: Eine empirische Analyse vor dem Hintergrund des Ökonomenstreits,2013,Puse,positive
BasePaper,2013_66_10,Online Community Influence: A Study Using the Hirsch Metric and Social Network Analysis,2013,Puse,positive
BasePaper,2013_63_6,"Publications of Russian scientists in biology, environmental sciences, and ecology in 2002–2011",2013,Puse,negative
BasePaper,2013_20_8,Discovering influential authors in heterogeneous academic networks by a co-ranking method,2013,Puse,negative
BasePaper,2013_56_9,F-Index: A New Index in Citation Analysis,2013,Puse,positive
BasePaper,2013_30_4,Cross-field evaluation of publications of research institutes using their contributions to the fields' MVPs determined by h-index,2013,Puse,positive
BasePaper,2013_40_7,Analysis of various bibliometric indicators for the evaluation of scientific journals and scientists,2013,Puse,positive
BasePaper,2013_63_3,Research publications: Need for Academicians,2013,Puse,positive
BasePaper,2013_13_9,Extracting and matching authors and affiliations in scholarly documents,2013,Puse,positive
BasePaper,2013_44_3,La producción de la geografía española a través de las bases de datos de Scopus e ISI Web of Knowledge,2013,Puse,positive
BasePaper,2013_6_5,"Geographic differences in academic promotion practices, fellowship training, and scholarly impact",2013,Puse,positive
BasePaper,2013_5_1,The intellectual core and impact of the knowledge management academic discipline,2013,Puse,positive
BasePaper,2013_2_6,Business models and their relationship with marketing: A systematic literature review,2013,Puse,neutral
BasePaper,2013_47_1,An Empirical Study to Find an Approximate Ranking of Citation Statistics Over Subject Fields,2013,Puse,positive
BasePaper,2013_16_10,The role of research leaders on the evolution of scientific communities,2013,Puse,neutral
BasePaper,2013_16_1,Library and information science journal prestige as assessed by library and information science faculty,2013,Puse,positive
BasePaper,2013_15_9,Graph-based algorithms for ranking researchers: not all swans are white!,2013,Puse,negative
BasePaper,2013_40_4,Bandwagon of impact factor for journal scientometrics,2013,Puse,positive
BasePaper,2013_11_2,Ranking journals,2013,Puse,positive
BasePaper,2013_5_7,"Qualitative research in sport, exercise and health in the era of neoliberalism, audit and New Public Management: Understanding the conditions for the (im) possibilities …",2013,Puse,positive
BasePaper,2013_57_3,The predictability of widespread cascades in techno-social networks,2013,Puse,positive
BasePaper,2013_60_3,Collaboration to success in research,2013,Puse,positive
BasePaper,2013_4_5,LIS journals scientific impact and subject categorization: a comparison between Web of Science and Scopus,2013,Puse,positive
BasePaper,2013_10_5,Yellow fever disease: density equalizing mapping and gender analysis of international research output,2013,Puse,positive
BasePaper,2013_28_10,Mapping the organization: a bibliometric analysis of nurses' contributions to the literature,2013,Puse,positive
BasePaper,2013_40_9,Evaluation and ranking of researchers–Bh Index,2013,Puse,positive
BasePaper,2013_48_9,Building a global performance indicator to evaluate academic activity using fuzzy measures,2013,Puse,positive
BasePaper,2013_5_4,The importance of accounting for the number of co-authors and their order when assessing research performance at the individual level in the life sciences,2013,Puse,positive
BasePaper,2013_50_3,Beyond Keyword Search: Representations and Models for Personalization,2013,Puse,neutral
BasePaper,2013_32_8,Give me a hi-5! An additional version of the h-index,2013,Puse,positive
BasePaper,2013_11_10,Are more senior academics really more research productive than junior academics? Evidence from Australian law schools,2013,Puse,positive
BasePaper,2013_67_7,Efficiency-Model for Scientific Research Evaluation.,2013,Puse,neutral
BasePaper,2013_9_6,A bibliometric analysis of recent energy efficiency literatures: an expanding and shifting focus,2013,Puse,positive
BasePaper,2013_8_6,Rhinology fellowship training and its scholarly impact,2013,Puse,positive
BasePaper,2013_59_9,Measuring the international spreading of the knowledge produced by French dental master theses,2013,Puse,negative
BasePaper,2013_34_5,D'Angelo & Francesco Rosati,2013,Puse,positive
BasePaper,2013_51_6,Comparing the influence of ecology journals using citation-based indices: making sense of a multitude of metrics,2013,Puse,positive
BasePaper,2013_57_4,HABILITATION A DIRIGER DES RECHERCHES,2013,Puse,positive
BasePaper,2013_5_3,The h-index outperforms other bibliometrics in the assessment of research performance in general surgery: a province-wide study,2013,Puse,negative
BasePaper,2013_40_2,Scientometrics and relevant bibliographic databases in the field of aquaculture.,2013,Puse,negative
BasePaper,2013_69_9,Estado de la cuestión sobre compuestos de yeso. la importancia actual de los residuos,2013,Puse,positive
BasePaper,2013_19_1,A centrality measure for communication ability in weighted network,2013,Puse,positive
BasePaper,2013_2_8,Evaluating journal quality and the association for information systems (AIS) senior scholars' journal basket via bibliometric measures: Do expert journal assessments  …,2013,Puse,positive
BasePaper,2013_33_2,Research productivity and scholarly impact of forestry researchers at sokoine university of Agriculture: a bibliometric analysis,2013,Puse,positive
BasePaper,2013_23_6,Year-based h-type indicators,2013,Puse,positive
BasePaper,2013_68_3,Knowledge and Know-How,2013,Puse,positive
BasePaper,2013_25_6,Research in congenital heart disease: a comparative bibliometric analysis between developing and developed countries,2013,Puse,positive
BasePaper,2013_41_3,Subgraph enumeration in dynamic graphs,2013,Puse,positive
BasePaper,2013_15_5,An informetric model for the success-index,2013,Puse,negative
BasePaper,2013_62_9,"Understanding, Evaluating and Reporting Research Productivity and Impact",2013,Puse,positive
BasePaper,2013_6_2,The impact of unproductive and top researchers on overall university research performance,2013,Puse,positive
BasePaper,2013_40_3,Why an Unbiased External R&D Evaluation System is Important for the Progress of Social Sciences—the Case of a Small Social Science Community,2013,Puse,positive
BasePaper,2013_38_7,A tool for scientific provenance of data and software,2013,Puse,positive
BasePaper,2013_5_6,Characterizing scientific production and consumption in Physics,2013,Puse,neutral
BasePaper,2013_27_9,Methodology for evaluating citation parsing and matching,2013,Puse,positive
BasePaper,2013_34_6,Papers published from 1995 to 2012 by six Traditional Chinese Medicine universities in China: a bibliometric analysis based on science citation index,2013,Puse,positive
BasePaper,2013_19_10,Informe APEI sobre Publicación en revistas científicas,2013,Puse,positive
BasePaper,2013_24_2,Quantifying reviewer credibility in online tourism,2013,Puse,positive
BasePaper,2013_27_6,Promoting Stewardship of Academic Productivity in Emergency Medicine: Using the H?index to Advance Beyond the Impact Factor,2013,Puse,positive
BasePaper,2013_43_2,Information Retrieval und Informetrie: Zur Anwendung informetrischer Methoden in digitalen Bibliotheken,2013,Puse,positive
BasePaper,2013_33_7,Investigating the universal distributions of normalized indicators and developing field-independent index,2013,Puse,positive
BasePaper,2013_21_7,Google Scholar e índice h en biomedicina: la popularización de la evaluación bibliométrica,2013,Puse,negative
BasePaper,2013_22_3,What do experts know about forecasting journal quality? A comparison with ISI research impact in finance,2013,Puse,positive
BasePaper,2013_58_1,Searching and Reviewing Scientific Literature,2013,Puse,positive
BasePaper,2013_12_5,"Part II: Should the h-index be modified? An analysis of the m-quotient, contemporary h-index, authorship value, and impact factor",2013,Puse,positive
BasePaper,2013_17_8,"On the relationship between symmetric maxitive, minitive, and modular aggregation operators",2013,Puse,positive
BasePaper,2013_58_9,"Conceptual, Impact-Based Publications Recommendations",2013,Puse,positive
BasePaper,2013_7_8,Predicting group stability in online social networks,2013,Puse,positive
BasePaper,2013_30_7,The Clinical Relevance of Information Index (CRII): assessing the relevance of health information to the clinical practice,2013,Puse,positive
BasePaper,2013_22_1,POINT/COUNTERPOINT,2013,Puse,positive
BasePaper,2013_4_4,A holistic categorization framework for literature on engineering change management,2013,Puse,negative
BasePaper,2013_10_7,Where are citations located in the body of scientific articles? A study of the distributions of citation locations,2013,Puse,positive
BasePaper,2013_4_2,Robust analysis of bibliometric data,2013,Puse,positive
BasePaper,2013_38_6,Evaluating the growth pattern and relative performance in Nipah virus research from 1999 to 2010,2013,Puse,positive
