Source,Target,Title,Year,Rhetorics,
BasePaper,2011_37_9,Quality?structure index: A new metric to measure scientific journal influence,2011,Puse,positive
BasePaper,2011_3_2,Sentiment analysis of citations using sentence structure-based features,2011,Puse,positive
BasePaper,2011_46_9,Erythropoietin,2011,Puse,positive
BasePaper,2011_18_2,Results of a citation analysis of knowledge management in education,2011,Puse,neutral
BasePaper,2011_14_8,Positioning research and innovation performance using shape centroids of h-core and h-tail,2011,Puse,positive
BasePaper,2011_58_1,Knowledge Brokerages across Borders–The Diffusion of Data Envelopment Analysis (DEA) Methodology,2011,Puse,positive
BasePaper,2011_12_8,"Thought exercises on accountability and performance measures at the National Heart, Lung, and Blood Institute (NHLBI): an invited commentary for circulation  …",2011,Puse,positive
BasePaper,2011_10_2,"Quasity, when quantity has a quality all of its own—toward a theory of performance",2011,Puse,positive
BasePaper,2011_15_8,An impact-citations-exergy (iCX) trajectory analysis of leading research institutions in India,2011,Puse,positive
BasePaper,2011_30_5,Bibliometrics and assessing performance and worth,2011,Puse,positive
BasePaper,2011_10_7,A simple index for the high-citation tail of citation distribution to quantify research performance in countries and institutions,2011,Puse,neutral
BasePaper,2011_6_10,A survey on IT-governance aspects of cloud computing,2011,Puse,positive
BasePaper,2011_20_3,What's in a name? Using informetric techniques to conceptualize the knowledge of traditional and indigenous communities,2011,Puse,negative
BasePaper,2011_32_9,Citation analysis cannot legitimate the strategic selection of excellence,2011,Puse,positive
BasePaper,2011_62_3,Applications of Statistical Physics to the Social and Economic Sciences,2011,Puse,positive
BasePaper,2011_56_7,Feasibility Study of an Outcome Evaluation of the National Institutes of Health's New Innovator Award Program,2011,Puse,positive
BasePaper,2011_11_4,High-and low-impact citation measures: empirical applications,2011,Puse,positive
BasePaper,2011_24_6,A thermodynamic explanation for the Glänzel–Schubert model for the h?index,2011,Puse,negative
BasePaper,2011_11_1,Biology needs a modern assessment system for professional productivity,2011,Puse,positive
BasePaper,2011_2_10,A new indicator for international visibility: exploring Brazilian scientific community,2011,Puse,positive
BasePaper,2011_51_1,"Calculating the h-index: Web of Science, Scopus or Google Scholar?",2011,Puse,positive
BasePaper,2011_49_8,Exploiting and improving institutional repositories for bibliometrics,2011,Puse,positive
BasePaper,2011_16_8,An efficient algorithm for ranking research papers based on citation network,2011,Puse,positive
BasePaper,2011_23_1,Does the h index for assessing single publications really work? A case study on papers published in chemistry,2011,Puse,positive
BasePaper,2011_18_4,Further characterizations of the Hirsch index,2011,Puse,positive
BasePaper,2011_3_6,H?index is a sensitive indicator of academic activity in highly productive anaesthesiologists: results of a bibliometric analysis,2011,Puse,neutral
BasePaper,2011_4_1,Popular and/or prestigious? Measures of scholarly esteem,2011,Puse,neutral
BasePaper,2011_12_5,The scholarly influence of Heinz Klein: ideational and social measures of his impact on IS research and IS scholars,2011,Puse,neutral
BasePaper,2011_4_3,High-impact papers presented in the subject category of water resources in the essential science indicators database of the institute for scientific information,2011,Puse,positive
BasePaper,2011_21_5,Editorial: Citation analysis–focus on leading Australian nurse authors,2011,Puse,positive
BasePaper,2011_11_2,Dbischolar: An iphone application for performing citation analyses,2011,Puse,positive
BasePaper,2011_6_1,Comparing the expert survey and citation impact journal ranking methods: Example from the field of Artificial Intelligence,2011,Puse,positive
BasePaper,2011_51_5,Measuring Performance,2011,Puse,positive
BasePaper,2011_8_5,Application of the distribution of citations among publications in scientometric evaluations,2011,Puse,positive
BasePaper,2011_56_4,Research on Competitive Strategy in Mobile Communication with Patentometrics,2011,Puse,neutral
BasePaper,2011_44_6,Unsupervised graph-based similarity learning using heterogeneous features,2011,Puse,neutral
BasePaper,2011_8_7,The effect of academic inbreeding on scientific effectiveness,2011,Puse,positive
BasePaper,2011_55_5,"A bibliometric analysis of digestive health research in Canada:“Fair is foul, and foul is fair”",2011,Puse,positive
BasePaper,2011_28_5,Citations and impact of ISI tourism and hospitality journals,2011,Puse,positive
BasePaper,2011_17_1,Who is going to win the next Association for the Advancement of Artificial Intelligence Fellowship Award? Evaluating researchers by mining bibliographic data,2011,Puse,positive
BasePaper,2011_30_3,Scientometric Portrait of Dr. Atta-ur-Rahman,2011,Puse,positive
BasePaper,2011_26_5,When less is more,2011,Puse,positive
BasePaper,2011_15_10,Time-aware ranking in dynamic citation networks,2011,Puse,positive
BasePaper,2011_55_4,Bibliometric Profiling of a Group: A Discussion on Different Indicators,2011,Puse,neutral
BasePaper,2011_7_5,A combined bibliometric indicator to predict article impact,2011,Puse,negative
BasePaper,2011_1_8,A multilevel meta-analysis of studies reporting correlations between the h index and 37 different h index variants,2011,Puse,neutral
BasePaper,2011_26_10,Prominence ranking in graphs with community structure,2011,Puse,positive
BasePaper,2011_37_8,There goes another one: Introducing the NUCA-set of indicators,2011,Puse,positive
BasePaper,2011_5_5,"Peer review in academic promotion and publishing: Its meaning, locus, and future",2011,Puse,positive
BasePaper,2011_53_10,Beyond Keyword Search: Discovering Relevant Scientific Literature,2011,Puse,positive
BasePaper,2011_21_7,"Influence of database mistakes on journal citation analysis: remarks on the paper by Franceschini and Maisano, QREI (2010)",2011,Puse,neutral
BasePaper,2011_10_9,Bibliometrics of anaesthesia researchers in the UK,2011,Puse,positive
BasePaper,2011_1_5,"Publish and perish? Bibliometric analysis, journal ranking and the assessment of research quality in tourism",2011,Puse,neutral
BasePaper,2011_10_10,On the correlation between bibliometric indicators and peer review: reply to Opthof and Leydesdorff,2011,Puse,positive
BasePaper,2011_17_4,"A comment to the paper by Waltman et al., Scientometrics, 87, 467–481, 2011",2011,Puse,negative
BasePaper,2011_5_4,The application of characteristic scores and scales to the evaluation and ranking of scientific journals,2011,Puse,positive
BasePaper,2011_1_7,"Polymer electrolytes: Present, past and future",2011,Puse,positive
BasePaper,2011_25_4,"Total NIH support to US dental schools, 2005-2009",2011,Puse,neutral
BasePaper,2011_13_9,Comparison of universities' scientific performance using bibliometric indicators,2011,Puse,neutral
BasePaper,2011_10_6,Co-authorship networks in electronic markets research,2011,Puse,neutral
BasePaper,2011_51_4,Journal Impact Factor: A Measure of Quality or Popularity?.,2011,Puse,negative
BasePaper,2011_56_10,Version 1.0 User guide,2011,Puse,positive
BasePaper,2011_67_6,"""Environment & Water"" scientific journal after five years of history",2011,Puse,positive
BasePaper,2011_54_3,One more step...*/Mais um passo....,2011,Puse,negative
BasePaper,2011_22_10,The effects of co-citation proximity on co-citation analysis,2011,Puse,neutral
BasePaper,2011_12_2,"Research: metrics, quality, and management implications",2011,Puse,neutral
BasePaper,2011_14_6,Visibility of medical informatics regarding bibliometric indices and databases,2011,Puse,neutral
BasePaper,2011_1_9,Turning the tables on citation analysis one more time: Principles for comparing sets of documents,2011,Puse,positive
BasePaper,2011_24_3,Axiomatic characterizations of (quasi-) L-statistics and S-statistics and the Producer Assessment Problem.,2011,Puse,positive
BasePaper,2011_5_3,A bibliometric investigation of research performance in emerging nanobiopharmaceuticals,2011,Puse,positive
BasePaper,2011_33_3,Landslides: A state-of-the art on the current position in the landslide research community,2011,Puse,neutral
BasePaper,2011_29_8,Fields of interest and influence: a new method for sourcing and ranking journals in psychiatry,2011,Puse,positive
BasePaper,2011_43_9,Does the academic performance of psychiatrists influence success in the NHS Clinical Excellence Award Scheme?,2011,Puse,neutral
BasePaper,2011_55_9,Learning to Rank Experts in Academic Digital Libraries,2011,Puse,negative
BasePaper,2011_11_10,Tailor based allocations for multiple authorship: a fractional gh-index,2011,Puse,positive
BasePaper,2011_9_3,Accuracy of inter-researcher similarity measures based on topical and social clues,2011,Puse,neutral
BasePaper,2011_10_4,The diffusion of H-related literature,2011,Puse,neutral
BasePaper,2011_17_5,Bibliometric awareness in nursing scholarship: Can we afford to ignore it any longer?,2011,Puse,negative
BasePaper,2011_44_7,Prioritising Genes with an Artificial Neural Network Comprising Medical Documents to Accelerate Positional Cloning in Biological Research,2011,Puse,positive
BasePaper,2011_4_7,Learnometrics: Metrics for learning objects,2011,Puse,negative
BasePaper,2011_54_9,Editorial: after five years,2011,Puse,positive
BasePaper,2011_14_9,How should research performance be measured? A study of Swedish economists,2011,Puse,negative
BasePaper,2011_57_5,Global Ranking of Higher Education Institutions,2011,Puse,positive
BasePaper,2011_32_5,A Scientific Resource Space for Advanced Research Evaluation Scenarios.,2011,Puse,neutral
BasePaper,2011_55_7,Sarnasuse mõju viitamise mustritele teaduslikes kogukondades,2011,Puse,neutral
BasePaper,2011_20_6,Academic research policy-making and evaluation using graph visualisation,2011,Puse,positive
BasePaper,2011_31_1,An index to evaluate fund and fund manager performance,2011,Puse,positive
BasePaper,2011_14_5,Credit where credit's due: accounting for co-authorship in citation counts,2011,Puse,positive
BasePaper,2011_53_8,A study of early indication citation metrics,2011,Puse,negative
BasePaper,2011_42_2,Evaluating research activity: impact factor vs. research factor,2011,Puse,negative
BasePaper,2011_33_5,Productivity and Impact of the Top 100 Cited Parkinson's Disease Investigators since 1985,2011,Puse,positive
BasePaper,2011_26_7,Qualifying scholarly impact using an iCX (impact-Citations-Exergy) analysis,2011,Puse,negative
BasePaper,2011_21_8,Using web-mining for academic measurement and scholar recommendation in expert finding system,2011,Puse,negative
BasePaper,2011_51_3,serval,2011,Puse,positive
BasePaper,2011_50_3,Citations to Highly-Cited Researchers by their Co-authors and their Self-Citations: How do these affect Highly-Cited Researchers'h-Index in Scopus,2011,Puse,positive
BasePaper,2011_7_3,Bibliometric rankings of journals based on impact factors: An axiomatic approach,2011,Puse,positive
BasePaper,2011_43_8,On Using Social Context to Model Information Retrieval and Collaboration in Scientific Research Community,2011,Puse,positive
BasePaper,2011_21_4,Social Networks of Researchers and Educators on nanoHUB. org,2011,Puse,positive
BasePaper,2011_50_4,Defense mechanisms against network attacks and worms,2011,Puse,positive
BasePaper,2011_21_9,A bibliometric study of Video Retrieval Evaluation Benchmarking (TRECVid): A methodological analysis,2011,Puse,positive
BasePaper,2011_13_7,The most cited works in major depression: the 'Citation classics',2011,Puse,neutral
BasePaper,2011_32_6,Charting a Course for a Successful Research Career,2011,Puse,negative
BasePaper,2011_50_5,Data mining technique for expertise search in a special interest group knowledge portal,2011,Puse,negative
BasePaper,2011_13_6,Scholarship of teaching international business: Challenges and opportunities,2011,Puse,positive
BasePaper,2011_28_4,The Matthew effect and a relation with concept symbols and defaults,2011,Puse,positive
BasePaper,2011_17_3,Environmental versatility promotes modularity in genome-scale metabolic networks,2011,Puse,negative
BasePaper,2011_6_8,"What makes a great journal great in the sciences? Which came first, the chicken or the egg?",2011,Puse,positive
BasePaper,2011_5_1,Scientists' opinions on the global status and management of biological diversity,2011,Puse,positive
BasePaper,2011_17_8,The skewness of computer science,2011,Puse,neutral
BasePaper,2011_33_1,Mathematical derivation of the scale-dependence of the h-index and other h-type indices,2011,Puse,positive
BasePaper,2011_13_10,Strange attractors in the Web of Science database,2011,Puse,positive
BasePaper,2011_2_9,On the correlation between research performance and social network analysis measures applied to research collaboration networks,2011,Puse,positive
BasePaper,2011_22_6,Perspectives from early career researchers on the publication process in ecology–a response to Statzner & Resh (2010),2011,Puse,positive
BasePaper,2011_20_8,Micro-credits in scientific publishing,2011,Puse,negative
BasePaper,2011_38_2,"Commentary: The h-index, graduate student applicants, and comparing rankings: A critique of Carleton et al.(2010).",2011,Puse,negative
BasePaper,2011_58_2,Integration and warehousing of social metadata for search and assessment of scientific knowledge,2011,Puse,positive
BasePaper,2011_20_4,Some economic aspects of the scholarly journal system,2011,Puse,positive
BasePaper,2011_36_5,An empirical relation between k-shells and the h-index in scale-free networks,2011,Puse,positive
BasePaper,2011_38_1,The ten most-cited papers in Journal of Emerging Technologies in Accounting: 2009 versus 2011,2011,Puse,positive
BasePaper,2011_54_5,Studying Motivation and Productivity in Academic Research. A Methodological Proposal,2011,Puse,neutral
BasePaper,2011_12_9,"Measuring the visibility of the university's scientific production through scientometric methods: an exploratory study at the Transilvania University of Brasov, Romania",2011,Puse,positive
BasePaper,2011_6_9,On measuring scholarly influence by citations,2011,Puse,positive
BasePaper,2011_19_2,"Citation analysis of The Korean Journal of Internal Medicine from KoMCI, Web of Science, and Scopus",2011,Puse,neutral
BasePaper,2011_4_4,Research articles published in water resources journals: A bibliometric analysis,2011,Puse,positive
BasePaper,2011_43_6,Regularity in the research output of individual scientists: An empirical analysis by recent bibliometric tools,2011,Puse,neutral
BasePaper,2011_27_8,Higher education area: redefining European education borders,2011,Puse,positive
BasePaper,2011_4_8,Nine criteria for a measure of scientific output,2011,Puse,positive
BasePaper,2011_13_5,What does the g?index really measure?,2011,Puse,negative
BasePaper,2011_2_7,"An approach for detecting, quantifying, and visualizing the evolution of a research field: A practical application to the fuzzy sets theory field",2011,Puse,positive
BasePaper,2011_37_2,Citations to highly-cited researchers by their co-authors and their self-citations: How these factors affect highly-cited researchers'h-index in Scopus,2011,Puse,neutral
BasePaper,2011_2_2,Topic?based PageRank on author cocitation networks,2011,Puse,neutral
BasePaper,2011_37_3,A bibliometric analysis of digestive health research in Canada,2011,Puse,negative
BasePaper,2011_42_3,"Scientific productivity, research funding, race and ethnicity",2011,Puse,neutral
BasePaper,2011_15_2,Probing the effect of author self-citations on h index: A case study of environmental engineering,2011,Puse,positive
BasePaper,2011_42_4,A Remarkable Journal Impact Factor for Simulation in Healthcare,2011,Puse,neutral
BasePaper,2011_26_2,Research performance of top engineering and technological institutes of India: A comparison of indices,2011,Puse,positive
BasePaper,2011_8_9,Quality versus quantity: assessing individual research performance,2011,Puse,negative
BasePaper,2011_13_3,Ranking strategy for graduate programs evaluation,2011,Puse,positive
BasePaper,2011_51_2,FP7 Information & Communication Technologies (ICT) CONSERN,2011,Puse,positive
BasePaper,2011_49_6,Impact of Dentist Anesthesiologists on the Advancement of Anesthesia in Dentistry,2011,Puse,neutral
BasePaper,2011_4_9,Citation-based journal ranks: the use of fuzzy measures,2011,Puse,positive
BasePaper,2011_65_9,Highlighting the excellence in civil engineering research in Portugal with the help of the h-index,2011,Puse,positive
BasePaper,2011_5_2,Statistical regularities in the rank-citation profile of scientists,2011,Puse,positive
BasePaper,2011_14_2,"The h-index, h-core citation rate and the bibliometric profile of the Scopus database",2011,Puse,positive
BasePaper,2011_37_1,Investigating the nature of scientific reputation,2011,Puse,negative
BasePaper,2011_11_7,Informed peer review and uninformed bibliometrics?,2011,Puse,positive
BasePaper,2011_5_6,"Great expectatrics: Great papers, great journals, great econometrics",2011,Puse,positive
BasePaper,2011_26_3,Medical school and residency influence on choice of an academic career and academic productivity among US neurology faculty,2011,Puse,positive
BasePaper,2011_18_1,Optimal dimensionality reduction of complex dynamics: the chess game as diffusion on a free-energy landscape,2011,Puse,negative
BasePaper,2011_11_9,Ranking patent assignee performance by h-index and shape descriptors,2011,Puse,positive
BasePaper,2011_43_1,Using the H-Index to Estimate Blog Authority.,2011,Puse,positive
BasePaper,2011_4_5,Beyond keyword search: discovering relevant scientific literature,2011,Puse,positive
BasePaper,2011_52_9,Addenda: The h-index in Australian Astronomy,2011,Puse,positive
BasePaper,2011_44_8,Growth and Dissemination of Endodontic Knowledge,2011,Puse,positive
BasePaper,2011_29_7,A decade of database research publications: a look inside,2011,Puse,positive
BasePaper,2011_24_4,Characterizations of the generalized Wu-and Kosmulski-indices in Lotkaian systems,2011,Puse,neutral
BasePaper,2011_67_7,PERIODE 1976 A 2007,2011,Puse,neutral
BasePaper,2011_30_8,Journal self-citation analysis of some Chinese sci-tech periodicals,2011,Puse,positive
BasePaper,2011_16_3,Differences in citation frequency of clinical and basic science papers in cardiovascular research,2011,Puse,positive
BasePaper,2011_3_4,How citation boosts promote scientific paradigm shifts and nobel prizes,2011,Puse,positive
BasePaper,2011_3_7,What makes a great journal great in economics? The singer not the song,2011,Puse,positive
BasePaper,2011_30_9,Learning to rank academic experts,2011,Puse,negative
BasePaper,2011_41_9,Comparative Analysis between Impact Factor and h-Index for Psychiatry Journals/Analyse comparative du facteur d'impact et de l'indice h dans les revues de  …,2011,Puse,negative
BasePaper,2011_57_4,The Hirsch-index of set partitions,2011,Puse,positive
BasePaper,2011_45_1,An Overview of the Journal Impact Indicators.,2011,Puse,negative
BasePaper,2011_13_4,Are the h-index and some of its alternatives discriminatory of epistemological beliefs and methodological preferences of faculty members? The case of social scientists …,2011,Puse,neutral
BasePaper,2011_9_8,Evaluating the productivity of social work scholars using the h-index,2011,Puse,neutral
BasePaper,2011_32_2,The “masterpieces of scientific creativity”: An analysis of highly cited papers by Russian scientists,2011,Puse,negative
BasePaper,2011_37_10,A Proposal to Classify Latinamerican Scientific Journals using Citation Indicators: Case Study in Colombia,2011,Puse,negative
BasePaper,2011_55_6,"Maintainer/Editor-in-chief Peep Küngas Coreauthors Luciano Garc?a-Banuelos, Peep Küngas, Cristhian Parra Maintainers/Editors Peep Küngas, Marlon  …",2011,Puse,positive
BasePaper,2011_43_5,Using papers citations for selecting the best genomic databases,2011,Puse,positive
BasePaper,2011_12_3,Structured evaluation of the scientific output of academic research groups by recent h-based indicators,2011,Puse,positive
BasePaper,2011_37_5,"Bibliographic and citation analysis of publications from a Thai Research Institute with a defined lifespan: The Institute of Molecular Biology and Genetics, 1999 to 2009",2011,Puse,positive
BasePaper,2011_37_6,A complimentary fuzzy approach for the assessment of academic performance,2011,Puse,positive
BasePaper,2011_25_1,"The h-index, h-core citation rate and the bibliometric profile of the Web of Science database in three configurations",2011,Puse,neutral
BasePaper,2011_9_5,Evaluating university research performance using metrics,2011,Puse,positive
BasePaper,2011_52_6,General Critical Properties of the Dynamics of Scientific Discovery,2011,Puse,positive
BasePaper,2011_9_9,What's familiar is excellent: The impact of exposure effect on perceived journal quality,2011,Puse,negative
BasePaper,2011_7_7,Scientific output and its relationship to knowledge economy: an analysis of ASEAN countries,2011,Puse,positive
BasePaper,2011_6_6,A statistical picture of popularization activities and their evolutions in France,2011,Puse,negative
BasePaper,2011_53_6,After Five Years,2011,Puse,positive
BasePaper,2011_9_6,Development of computer science disciplines: a social network analysis approach,2011,Puse,positive
BasePaper,2011_20_5,Using Bayesian networks to discover relationships between bibliometric indices. A case study of computer science and artificial intelligence journals,2011,Puse,positive
BasePaper,2011_27_7,Counting methods & university ranking by H?index,2011,Puse,neutral
BasePaper,2011_7_6,Urology resident publication output and its relationship to future academic achievement,2011,Puse,positive
BasePaper,2011_5_10,A Hirsch-type index of co-author partnership ability,2011,Puse,positive
BasePaper,2011_7_9,Bibliometric analysis of anaesthesia journal editorial board members: correlation between journal impact factor and the median h-index of its board members,2011,Puse,positive
BasePaper,2011_2_3,When the wikipedians talk: Network and tree structure of wikipedia discussion pages.,2011,Puse,positive
BasePaper,2011_8_4,Fairly sharing the credit of multi-authored papers and its application in the modification of h-index and g-index,2011,Puse,positive
BasePaper,2011_24_8,Research contributions of Spanish Psychiatry (2004-2009): A bibliometric analysis of a University department,2011,Puse,neutral
BasePaper,2011_26_8,An index-based measure of university technology transfer,2011,Puse,positive
BasePaper,2011_10_1,The demise of the ARC journal ranking scheme: an ex post analysis of the accounting and finance journals,2011,Puse,positive
BasePaper,2011_66_4,Extending data cleaning graphs for supporting user involvement,2011,Puse,positive
BasePaper,2011_42_8,The rules of the game are changing: Scientific impact factors and publication strategies among logicians.,2011,Puse,positive
BasePaper,2011_16_1,Bibliometric indicators and core journals in physical and rehabilitation medicine,2011,Puse,neutral
BasePaper,2011_28_6,BULGARIAN CONTRIBUTION TO WORLD SCIENCE AND MAIN CRITERIA FOR ASSESSING THE ACHIEVEMENTS OF SCIENTISTS.,2011,Puse,negative
BasePaper,2011_26_4,Telescope bibliometrics 101,2011,Puse,positive
BasePaper,2011_13_2,The Hirsch index-a play on numbers or a true appraisal of academic output?,2011,Puse,negative
BasePaper,2011_1_1,Influence and passivity in social media,2011,Puse,positive
BasePaper,2011_25_8,Tracking the careers of academic general pediatric fellowship program graduates: academic productivity and leadership roles,2011,Puse,positive
BasePaper,2011_50_8,The influence of random removal of sources and items on the h-index,2011,Puse,positive
BasePaper,2011_55_8,Social Psychological and Personality Science,2011,Puse,positive
BasePaper,2011_15_1,Bibliometric impact assessment with R and the CITAN package,2011,Puse,positive
BasePaper,2011_32_3,Predicting the h-index with cost-sensitive naive Bayes,2011,Puse,neutral
BasePaper,2011_53_5,"Understanding And Quantifying The Impact Of Freeman And Medoff's"" What Do Unions Do?"" A Quarter Of A Century Later",2011,Puse,negative
BasePaper,2011_2_1,A method for evaluating rigor and industrial relevance of technology evaluations,2011,Puse,neutral
BasePaper,2011_29_10,Development of an iPhone business application,2011,Puse,negative
BasePaper,2011_13_8,Can scientific quality be quantified?,2011,Puse,positive
BasePaper,2011_3_9,Citation count prediction: learning to estimate future citations for literature,2011,Puse,positive
BasePaper,2011_4_2,Is the h-index predictive of greater NIH funding success among academic radiologists?,2011,Puse,neutral
BasePaper,2011_23_5,Citation analysis of Australia?trained optometrists,2011,Puse,positive
BasePaper,2011_14_1,Possibilistic analysis of arity-monotonic aggregation operators and its relation to bibliometric impact assessment of individuals,2011,Puse,positive
BasePaper,2011_1_10,Integrated impact indicators compared with impact factors: An alternative research design with policy implications,2011,Puse,neutral
BasePaper,2011_54_2,FP7 Information & Communication Technologies (ICT) CONSERN,2011,Puse,positive
BasePaper,2011_24_2,On the analogy between the evolution of thermodynamic and bibliometric systems: a breakthrough or just a bubble?,2011,Puse,positive
BasePaper,2011_32_4,Impact functions on the citation network of scientific articles,2011,Puse,positive
BasePaper,2011_51_7,Leveraging Mashups Approaches to Address Research Evaluation Challenges,2011,Puse,neutral
BasePaper,2011_29_9,Is collaboration creative or costly? Exploring tradeoffs in the organization of knowledge work,2011,Puse,negative
BasePaper,2011_12_1,The h index and the identification of global benchmarks for breast cancer research output,2011,Puse,positive
BasePaper,2011_2_4,Quantitative and empirical demonstration of the Matthew effect in a study of career longevity,2011,Puse,positive
BasePaper,2011_5_7,A methodology for Institution-Field ranking based on a bidimensional analysis: the IFQ 2 A index,2011,Puse,negative
BasePaper,2011_22_5,Citations to papers from Brazilian institutions: a more effective indicator to assess productivity and the impact of research in graduate programs,2011,Puse,positive
BasePaper,2011_32_8,Astronomy libraries–Your gateway to information,2011,Puse,positive
BasePaper,2011_19_7,Categorizing h-index variants,2011,Puse,positive
BasePaper,2011_56_9,QUADERNI DEL DIPARTIMENTO DI ECONOMIA POLITICA E STATISTICA,2011,Puse,positive
BasePaper,2011_8_1,Weighted indices for evaluating the quality of research with multiple authorship,2011,Puse,positive
BasePaper,2011_45_4,Multi-faceted citation analysis for quality assessment of scholarly publications,2011,Puse,positive
BasePaper,2011_14_7,Methods for detrending success metrics to account for inflationary and deflationary factors,2011,Puse,positive
BasePaper,2011_52_3,Outerfactor and the indirect journal impact,2011,Puse,positive
BasePaper,2011_44_9,Evaluation of Indian Research Performance in the Emerging Fields of Environmental Sciences,2011,Puse,positive
BasePaper,2011_45_2,Fractionalized exergy for evaluating research performance,2011,Puse,positive
BasePaper,2011_9_1,Central indexes to the citation distribution: A complement to the h-index,2011,Puse,negative
BasePaper,2011_7_8,Mixed-indicators model for identifying emerging research areas,2011,Puse,neutral
BasePaper,2011_19_5,On the growth of citations of publication output of individual authors,2011,Puse,positive
BasePaper,2011_17_10,To measure is to know: an approach to CADD performance metrics,2011,Puse,positive
BasePaper,2011_5_9,How to create an innovation accelerator,2011,Puse,positive
BasePaper,2011_44_1,Analyzing academic communities' collaboration and performance,2011,Puse,positive
BasePaper,2011_27_9,Research trends in fusion engineering: a global perspective,2011,Puse,positive
BasePaper,2011_26_9,A simple impact measure and its evolution over time,2011,Puse,positive
BasePaper,2011_21_6,A shapley value approach for influence attribution,2011,Puse,positive
BasePaper,2011_1_6,Identifying the effects of co-authorship networks on the performance of scholars: A correlation and regression analysis of performance measures and social network  …,2011,Puse,positive
BasePaper,2011_56_6,ASSESSING OF THE RESEARCH OUTPUT USING HIRSCH INDEX IN THE CHEMISTRY GROUP FROM VALAHIA UNIVERSITY OF TARGOVISTE,2011,Puse,positive
BasePaper,2011_22_7,Research performance of RAS institutions and Russian universities: A comparative bibliometric analysis,2011,Puse,positive
BasePaper,2011_6_2,A field-standardized application of DEA to national-scale research assessment of universities,2011,Puse,positive
BasePaper,2011_26_6,Clustering of distributions: A case of patent citations,2011,Puse,neutral
BasePaper,2011_54_4,Models for automatic retrieval of health information on the Web,2011,Puse,positive
BasePaper,2011_16_4,Assessing researcher publication productivity in the leading information systems journals: A 2005–2009 update,2011,Puse,neutral
BasePaper,2011_43_4,A disadvantage of h-type indices for comparing the citation impact of two researchers,2011,Puse,negative
BasePaper,2011_54_1,GRADUATE SCHOOL OF ARTS AND SCIENCES,2011,Puse,positive
BasePaper,2011_1_4,Towards a new crown indicator: Some theoretical considerations,2011,Puse,positive
BasePaper,2011_43_2,The scientific road of Manuel Cardona: a bibliometric analysis,2011,Puse,positive
