Source,Target,Title,Year,Rhetorics,
BasePaper,2007_2_9,Eminence of scientists in the light of the h-index and other scientometric indicators,2007,Puse,neutral
BasePaper,2007_15_4,"Published in: Proceedings of ISSI 2007 (D. Torres-Salinas & HF Moed, eds.). Madrid: CINDOC-CSIC, pp. 514-522",2007,Puse,positive
BasePaper,2007_4_4,Measuring conference quality by mining program committee characteristics,2007,Puse,negative
BasePaper,2007_16_4,How do ecological journals stack-up? Ranking of scientific quality according to the h index,2007,Puse,negative
BasePaper,2007_4_9,The strike rate index: a new index for journal quality based on journal size and the h-index of citations,2007,Puse,positive
BasePaper,2007_10_4,Should research performance be measured unidimensionally? Evidence from rankings of academic economists,2007,Puse,positive
BasePaper,2007_4_5,Toward alternative measures for ranking venues: a case of database research community,2007,Puse,positive
BasePaper,2007_2_8,Hirsch-index for countries based on Essential Science Indicators data,2007,Puse,positive
BasePaper,2007_11_8,What's Hot in Psychology?,2007,Puse,positive
BasePaper,2007_7_9,Tracing the influence of JD Bernal on the world of science through citation analysis,2007,Puse,neutral
BasePaper,2007_2_4,Self-citation corrections for the Hirsch index,2007,Puse,neutral
BasePaper,2007_3_7,A case study of the Hirsch index for 26 non?prominent physicists,2007,Puse,positive
BasePaper,2007_16_3,Intimology and the search for cognitive mechanisms.,2007,Puse,negative
BasePaper,2007_17_5,The Structural Equation Analysis on the Journal Citation Impact in the Field of Library and Information Science.,2007,Puse,positive
BasePaper,2007_8_10,"A shifting mosaic of scholarly publishing, scientific delivery, and future impact changing the face of learned societies",2007,Puse,negative
BasePaper,2007_7_5,Using publication statistics for evaluation in academic psychiatry,2007,Puse,positive
BasePaper,2007_15_6,DEVELOPMENT OF GENERAL-PURPOSE AND SPECIALIZED WEB SEARCH ENGINE,2007,Puse,positive
BasePaper,2007_1_2,Does the h index have predictive power?,2007,Puse,positive
BasePaper,2007_5_7,The feasibility of developing and implementing journal usage factors: a research project sponsored by UKSG.,2007,Puse,neutral
BasePaper,2007_14_5,What impact? Whose value? Citation metrics in a work-flow perspective.,2007,Puse,positive
BasePaper,2007_16_7,Dynamics of message interchange between stochastic units in the contexts of human communication behaviour and spiking neurons,2007,Puse,neutral
BasePaper,2007_8_1,Delineating the citation impact of scientific discoveries,2007,Puse,positive
BasePaper,2007_5_4,MESUR: usage-based metrics of scholarly impact,2007,Puse,neutral
BasePaper,2007_5_6,An exploratory study of information systems researcher impact,2007,Puse,positive
BasePaper,2007_2_10,Dynamic h?index: The Hirsch index in function of time,2007,Puse,positive
BasePaper,2007_16_9,Centres of Research Excellence in Economics in the Republic of Ireland. WP180. May 2007,2007,Puse,neutral
BasePaper,2007_16_5,"ACADEMIC QUALITY, POWER, AND STABILITY: AN APPLICATION TO ECONOMICS IN THE REPUBLIC OF IRELAND",2007,Puse,positive
BasePaper,2007_11_3,Impact factor and/or Hirsch index?,2007,Puse,neutral
BasePaper,2007_8_9,Software issues related to cited references,2007,Puse,positive
BasePaper,2007_11_5,Increasing discrepancy between absolute and effective indexes of research output in a Brazilian academic department,2007,Puse,positive
BasePaper,2007_6_2,Quantifying the impact of hydrological studies,2007,Puse,positive
BasePaper,2007_17_1,"CONSOLIDER-INGENIO 2010, 2007 CALL Second phase Technical Report of the Research Activity Programme Multimodal Interaction in Pattern Recognition  …",2007,Puse,positive
BasePaper,2007_1_8,The rise and rise of citation analysis,2007,Puse,positive
BasePaper,2007_10_5,"Hirsch's index: a case study conducted at the Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto, Universidade de São Paulo",2007,Puse,neutral
BasePaper,2007_9_10,Some bibliometric indexes for members of the Scientific Association of Animal Production (ASPA),2007,Puse,positive
BasePaper,2007_6_5,What does Hirsch index evolution explain us? A case study: Turkish Journal of Chemistry,2007,Puse,positive
BasePaper,2007_2_5,Successive h-indices,2007,Puse,neutral
BasePaper,2007_3_6,National scientific facilities and their science impact on nonbiomedical research,2007,Puse,positive
BasePaper,2007_10_2,Two new discipline-independent indices to quantify individual's scientific research output,2007,Puse,positive
BasePaper,2007_9_2,Working memory as a construct in cognitive science: An illustrious past and a highly promising future,2007,Puse,positive
BasePaper,2007_6_10,Item-time-dependent Lotkaian informetrics and applications to the calculation of the time-dependent h-index and g-index,2007,Puse,positive
BasePaper,2007_4_3,The pure h-index: calculating an author'sh-index by taking co-authors into account,2007,Puse,positive
BasePaper,2007_3_1,Hirsch's h-index: A stochastic model,2007,Puse,positive
BasePaper,2007_7_1,The science of research: The principles underlying the discovery of cognitive and other biological mechanisms,2007,Puse,positive
BasePaper,2007_2_2,The mismeasurement of science,2007,Puse,neutral
BasePaper,2007_6_1,Scoring research output using statistical quantile plotting,2007,Puse,positive
BasePaper,2007_4_2,The (bio) diversity of science reflects the interests of society,2007,Puse,neutral
BasePaper,2007_6_4,Gatekeepers of science—Effects of external reviewers' attributes on the assessments of fellowship applications,2007,Puse,positive
BasePaper,2007_12_1,Hungary-and Tibor Braun-on top,2007,Puse,neutral
BasePaper,2007_9_7,Asymptotics for the Hirsch index,2007,Puse,positive
BasePaper,2007_7_3,Open sourcing ecological data,2007,Puse,positive
BasePaper,2007_1_5,What do we know about the h index?,2007,Puse,positive
BasePaper,2007_11_4,Centres of research excellence in economics in the republic of Ireland,2007,Puse,neutral
BasePaper,2007_2_3,A systematic analysis of Hirsch-type indices for journals,2007,Puse,positive
BasePaper,2007_1_7,"The h-index: Advantages, limitations and its relation with other bibliometric indicators at the micro level",2007,Puse,negative
BasePaper,2007_11_1,Using the h-index to Explore the Scientific Impact of the VLT,2007,Puse,neutral
BasePaper,2007_5_1,Whither Latin America? trends and challenges of science in Latin America,2007,Puse,negative
BasePaper,2007_8_7,Measuring research performance in the mathematical sciences in Australian universities,2007,Puse,positive
BasePaper,2007_4_6,"Impact factor, H index, peer comparisons, and Retrovirology: is it time to individualize citation metrics?",2007,Puse,positive
BasePaper,2007_4_8,How do ecological journals stack-up? Ranking of scientific quality according to the h index,2007,Puse,positive
BasePaper,2007_4_10,A rational indicator of scientific creativity,2007,Puse,negative
BasePaper,2007_3_5,Hirsch index or Hirsch rate? Some thoughts arising from Liang's data,2007,Puse,positive
BasePaper,2007_6_3,The relevance and recognition of Latin American science. Introduction to the fourth issue of CBP-Latin America,2007,Puse,positive
BasePaper,2007_17_3,Selecting Scientific Papers for Publication via Citation Auctions,2007,Puse,positive
BasePaper,2007_1_10_co1,Measures and Mismeasures of Scienti¯c Quality,2007,neutral,neutral
BasePaper,2007_3_7_co2,"Is it possible to compare researchers with different
scientific interests?",2007,neutral,neutral
BasePaper,2007_2_2_co1,How can impact factors be improved?,2007,neutral,neutral
BasePaper,2007_4_9_co2,The politics of publication,2007,neutral,neutral
BasePaper,2007_4_9_co5,Citation indexes for science. A new dimension in documentation through association of ideas,2007,neutral,neutral
BasePaper,2007_3_7_co1,Using the h-Index to Rank Influential Information Scientists,2007,neutral,neutral
BasePaper,2007_14_4_co3,The R- and AR-indices: Complementing the h-index,2007,neutral,neutral
BasePaper,2007_4_9_co1,Journal impact factor: a brief review,2007,neutral,neutral
2007_11_4,2007_2_5,,2007,,
2007_16_10,2007_2_5,,2007,,
2007_16_5,2007_2_5,,2007,,
2007_16_9,2007_2_5,,2007,,
2007_3_9,2007_13_7,,2007,,
